id,text,label
indolem-train-1430,"kamar kumuah, Ac indak baraso apo apo, toilet alah bakarek. Ayia asin, tv ndak ado warna, customer service indak manyiap an kamar sabalum urang datang untuak manginap",negative
indolem-train-1329,Muladi Tulak Intervensi nan Disampaian Wantim Golkar http://elshinta.com/news/2944/2015/02/25/muladi-tolak-intervensi-yang-disampaikan-wantim-golkar ?,negative
indolem-train-1799,"Ambo acok nginap disiko biasonyo nyaman, tapi patang ambo nginap 2 hari dapek kamar no 22 AC angek indak baraso, lalok pun sampai bakaringek",negative
indolem-test-418,wifi ndak sampai biliak,negative
indolem-train-1755,Pilot Ukraina nan Mogok Makan di Panjaro Rusia Ampia Mati http://bitly.com/1DyrnUX,negative
indolem-train-3541,Klip tabaru Syahrini jo konsep ndak jaleh: Jakarta ? Katiko iko batambah liak prestasi nan diraih dek syahri... http://bit.ly/1AZ3TdH,negative
indolem-train-2506,"Palayanan alah baiak, tapi kamar mandi indak barasiah, ado karak di lantai dan toiletnyo.. Cangkia teh juo ado karak bakeh teh.. Makan pagi kurang sabandiang jo haragonyo..",negative
indolem-validation-180,Gara gara baharok ado gigi di The Blusukan den ka tinggan liek afgan nyanyi Terima Kasih Cinta Acapella versiion di trans 7. ondeeeeeh! ??,negative
indolem-train-3343,Ac nyo angek,negative
indolem-train-306,Si Engkoh variasi oto Cibubur ko baiak budi. Maagiah makan dan ubek ka tunawisma. Randah ati & indak berang-berang k anak buahnyo.,positive
indolem-validation-251,"palayanan masuak lamo jo sistem di resepsionis masih manual, biliak buruak, lantai nyo rusak, kumuah samo kakuih buruak",negative
indolem-train-1681,ac nyo kurang dingin,negative
indolem-train-2132,"SANGAIK BURUAK PELAYANAN NYO MULAI DARI BILIAK NAN KUMUAH WASTAFEL TASUMBEK TIDAK DIPELOKAN, JAN ADO NAN NIO MANGINANP DISIKO KALAU ADO INDAK NIO KECEWA.",negative
indolem-train-2731,lumayan. walaupun sprei kurang barasiah dan ndak tasadio salimuik,negative
indolem-train-2148,Biliak 209 AC nyo indak dingin,negative
indolem-train-2999,Kaba Kader PDIP Dukuang Interpelasi Dinilai Rugian Partai - http://SINDOnews.com  http://ift.tt/1AZgb5T,negative
indolem-train-2653,Banyak urang kuek jo tagok tapi katiko adzan subuah inyo ndak talok baranjak dari tampek lalok untuak pai ka musajik. Disitu kadang mimin maraso sadiah,negative
indolem-test-877,jumlah pelajar tawuran labiah banyak dari pado gamer palaku kakarehan. makonyo pasti sakolah manyebaban kakarehan. bubaan sakolah! ????,negative
indolem-train-2392,"aden ndak pernah minta labiah, cuma ciek; jan pai tanpo alasan disaat aden sadang bana-bana sayang jo kau",negative
indolem-train-982,[Nasional] Diskon - Saruang Medinah Bahan aluih dan Lambuik Hanyo Rp 60.000 http://gpon.co/7d9dr,positive
indolem-train-903,Legislator PDIP: Aturan Delay Maskapai harus Dipatageh http://brt.st/4toD,positive
indolem-train-3351,Mantap....cuma menu sarapan kuang nyaman,negative
indolem-train-970,Dek film rancak lah pokoknyo ? Buek nagih ?? ? Untukmu Aku Bertahan oleh Afgan ? https://path.com/p/3Z9L36,positive
indolem-train-919,Pai jumpo Mak inyo tu. Kecek inyo kato kawan jo anak padusi inyo. Baru lambuik. Kecek lelaki?,positive
indolem-train-2126,ndak ado tasadio aia minum jo makanan ketek nan biasonyo hotel airy ambo kunjungi manyadioan...,negative
indolem-validation-171,kamar mandinyo agak babaun dan wifinyo lambek,negative
indolem-train-2005,"baun kamar mandi kurang lamak, palayanan apo adonyo. tampek makan sangaik jauah",negative
indolem-train-1142,"Buruak, Siaran TV hanyo 6 Channel, view jandela indak ado, lobby dan area masuak manuju lift baserak, kunci pintu masih manual. Indak sasuai jo poto.",negative
indolem-train-520,SBY nio Demokrat bajaya baliak di Jawa Timur - Republika Online http://goo.gl/fb/C9dRSx  #Trenggalek,positive
indolem-train-1790,"tampek manakuik an, bangunan lamo, aia angeknyo indak hiduik, snack indak ado.",negative
indolem-train-50,"Baraja tutuik aurat stek-stek. Mulo-mulo pakai saruang tangan, pakai stoking, jago sumbayang. Cubo istiqamah dan labuahan tuduang. gadangan baju ?",positive
indolem-train-1243,Kamar mandi kumuah jo baun. Ndak ado aia angek,negative
indolem-train-2300,Kamar mandi agak saketek baun dan parkiran cukuik sulik,negative
indolem-train-1413,"Lumayan rancak, hanyo aia showenyo awal angek lamo-lamo dingin",negative
indolem-train-3132,"Kurang barasiah, wc nyo ndak nyaman baun, colokannyo cuma ciek untuak tivi se",negative
indolem-train-1152,Kumuah ba abu. awak indak baranti basin katiko patamo masuak biliak. raso biliaknyo kumuah. wifi rusak. awak langsuang kalua,negative
indolem-train-3353,"Kurang barasiah, palayanan juo kurang ancak",negative
indolem-train-1249,"Awak pai dengan hal-hal nan ndak pernah biso ambo lapeh, yobana mancintai wak perihal bataruang jo sasok angok.",negative
indolem-train-487,"yoi @Raffiah_SMG17 Duhh, Candidnyo gagah bana @RaffiAhmadLagi",positive
indolem-train-1987,"Kok ndak bisa di bukak link nyo.. @karilinaa73: ehh makasi yo ? """"@merissanedya: @karlina73 iko yo kak >> http://uyeshare.com/site_index-of-mp3-detile.xhtml?cmid=27575194&get-artist-Raffi%20Ahmad&get-tittle=Terbaik%20Untukmu ? ???",negative
indolem-test-84,Katokan indak pado salingkuah ??? ? Katakan Tidak oleh Afgan ? https://path.com/p/2Z0gbt,positive
indolem-train-2789,"18.01 : RT @DarwantoOne: Lalin Rueh Tol Tomang arah Kebun Jeruk - Tangerang padek, ado oto Kia mogok di Km 2. ",negative
indolem-train-2477,Aleh kasua kurang barasiah,negative
indolem-train-3365,"PKS: Kalau PDIP Kecewa Jo Jokowi, Buktian! - http://www.itoday.co.id/uncategorized/pks-kalau-pdip-kecewa-sama-jokowi-buktikan ? ",negative
indolem-test-414,"Usul SBY Soal Namo Pimpinan Ditulak Jokowi, Demokrat Protes http://ift.tt/1BqpIm9  via SiaranLampung",negative
indolem-train-3594,"Kamarnyonyo baun rokok,,, palayanannyo kurang ramah",negative
indolem-train-2281,Tanyato di sakola itu bukan cuma rabuikan pacar tapi ado juo nan rabuikan wifi,negative
indolem-train-2166,"Kecewa indak ado aie angek atau hot shower nan dijanjikan Airyrooms, ndak bisa mandi malam.  Indak ado pamberitahuan atau permintaan maaf sabalunnyo baik dari resepsionis maupun housekeeping bahwa pamaneh aie sadang rusak. Skor buruak lah. Kecewa",negative
indolem-test-976,"Tambek sikola, ka kampus, atau ka kantue masih mending dari pado talaik maungkapan parasaan. Alah dulu diambiak samo kawan inyo nyo. #ARSI",negative
indolem-train-2738,banyak pabalanjoan di lua hotel.. kamar mandi nyo baun kurang barasiah dan licin ndak lo ado keset nyo do,negative
indolem-train-710,"Jiko ang mancintoi ambo, bialah ambo tau. Tapi kok ndak, tolong biaan ambo pai.",positive
indolem-train-2914,"Jokowi indak Pakai Duo Calon Pimpinan KPK,Demokrat Protes: Fraksi Partai Demokrat menyesalkan langkah presiden  ... http://bit.ly 1vJteRn   ",negative
indolem-train-1868,"Namo awak Hodijah, Ndak pamodelan  ndak pilem ndak dangdut  ndak agnezmonica  ndak raisa90  ndak raiso96  ndak ayutingting  ndak syahrini  ndak yoona.",negative
indolem-train-297,"Untuak ukuran ekonomis iko alah sangaik baik, parlengkapan mandinyo langkok, minumkopinyi ado, saluran tv dan wifi ok lo... hanyo kalua buliah agiah saran dan komentar, aleh kasuenyo kurang barasiah & mungkin bisa ditambahan ampaian anduak.. mokasih sabalunnyo..",positive
indolem-train-2268,Entah dek Afgan ? https://path.com/p/LwY6Z,negative
indolem-train-3320,"Kamar mandinyo kumuah, wakatu tu ambo sampai di hotel pukua 13:15, untuak check in harus manunggu jam 2, abis tu ndak bara lamo uda nyo mangecek harus manunggu satangah jam lai. kalau nio capek check in harus bayia 50 ribu padohal kamar alah siap... dek lah panek perjalanan akhirnyo bayia 50 ribu. baru kali ko dapek pangalaman kurang manyanangan dari hotel airy... bisuak ndak ka hotel ko lai...",negative
indolem-validation-153,"biliak bakabuik jo baun lambok, buek badan gata. flush WC ndak bafungsi, wastafel tasumbek, lampu ado yang ndak bisa iduik, talepon hotel ndak bisa. wifi ndak bisa. Tapi palayanannyo elok ramah, hanyo ndak di dukuang samo fasilitas se. Ndak nio lalok full karano talampau ndak nyaman dulu.",negative
indolem-validation-269,"Bamsoet: Ternyato Masih Kantuik!-JPNN.com: JAKARTA - Politikus Partai Golkar Bambang Soesatyo, masing kencang ... http://bit.ly/1LoAmvC ",negative
indolem-train-3552,"Aden talepon awak baa ndak jawek?"""" """"Hp ko hp den, kartu aden bali, isi ulang den bayia surang. Dima hak ang nanyo  apo den nio jawek?",negative
indolem-test-730,Parasaan maleh ka hadir kalau kito 1) Lalok talampau lamo 2) Jago lewaik 3) Lalok lapeh subuah 4) Makan talampau banyak 5)Nangguah-nangguah karajo.,negative
indolem-train-1202,"kamarnyo ancak, palayanan ramah. cuman WiFi nyo mati (rusak)",negative
indolem-test-986,Di Italia para PSK manulis nomor HP mereka di barbagai suduik stasiun kareta api.,negative
indolem-train-2404,PRFM News | HARAGO PREMIUM NAIAK RP 200 MULAI 1 MARET Harago bahan baka minyak (BBM) j... http://on.fb.me/1EzMDLW  - http://goo.gl/IJfGp5,negative
indolem-train-3206,minusnyo wifi kurang kancang,negative
indolem-train-2325,"Ndak ado Room Service untuak manginap labiah dari samalam, dan wifi jaringan koneksi internetnyo kurang mamuehan lambek kecepatanyo.",negative
indolem-train-3166,"Walaupun Indonesia punyo banyak lauik namun soal minat makan ikan, masih kurang via http://ngi.cc/n4j8 ",negative
indolem-train-2266,"palayanan buruak , ndak niek narimo tamu",negative
indolem-train-609,"dakek jo jatimpark 2, kamar barasiah cuma katiko tibo guest house sadang di pelok an jadi banyak abu. katiko itu ambo baok 2 bayi. jadi kalua hotel hanyo untuak ka jatimpark se.",positive
indolem-train-2241,"46. Jadi kondlik Anas dan SBY sabananyo tajadi sajak Kongres Demokrat pas Mei 2010, hanyo mulai nampak sarangannyo sajak Anas tapiliah.",negative
indolem-test-585,"Ndak ado nuansa airy room nyo bantuak tampek lain, aia minum galeh bukan boto. Paragek mandi jo makanan harus diminta. Indak di ingek an makan pagi. Palayanan buruak bana. Tarimokasih",negative
indolem-test-671,AIE ANGEK ACOK MATI WIFI RUSAK CARI MAKAN PAYAH,negative
indolem-train-2817,mengecewakan indak sesuai apo yang dicaliak di foto tampeknyo kurang nyaman dan wifi samo sakali indak ba fungsi,negative
indolem-test-25,Untuak hati ang ambo kan batahan ?:'*:') ? Untukmu Aku Bertahan oleh Afgan ? https://path.com/p/NDJuz,positive
indolem-train-3402,"Biliaknyo nyaman, tanang dan barasiah. Kamar mandinyo lumayan lo lah. Dapek minumkopi, aie mineral dan palangkapan mandi dari Airy lo. Sayangnyo wakatu itu WiFi acok disconnect surang, jadinyo ndak bisa internetan pakai WiFi. ",negative
indolem-train-2858,"PDIP Dinilai Aneh jiko Tarimo Badrodin Kapolri: INILAHCOM, Jakarta - Anggota Komisi III DPR Fraksi Golkar, Bam... http://bit.ly/1Lp73ZP ",negative
indolem-train-3285,"kodah dan kumuah, kurang tarawat",negative
indolem-train-431,Bidang Padusi Golkar Makassar Dibekali Ilmu Keprotokoleran - Fajar  http://bit.ly/18aDPQs  #Makasar,positive
indolem-train-1860,"Syahrini?LEWAIK""""@fatadiot: maco cyn""""@baekdef92: Lahaula""""@eksodell: """"@xocokis_:  @ohxoseh:  """"@xunluna16 """"@eksopi94:  ",negative
indolem-train-3227,Titipan demokrat banyak lo mah @IroeliantM: @Anjani202 @fariz1234 @triwul82 Janji Tingga Janji dibibie angku. Titipan,negative
indolem-validation-52,"Proses masuak capek, biliak barasiah jo lueh, setup airy kurang : maknan cuma dibungkuih plastik indak ba kotak biru khas airy, aleh kasua garis biru khas airy indak ado. jendela rusak indak bisa dikunci, kran wastapel rusak tolong di pelokan hotel.",positive
indolem-train-1735,Ayu takajuik jo sindiran Raffi Ahmad. http://bit.ly/1F4qiUu,negative
indolem-test-288,"Takadang labiah elok untuak malapehan sasurang pai, karano jo caro itu akhirnyo ang manamuan diri ang baliak. @WilzKanadi",positive
indolem-test-252,#OpenFollow Demokrat nilai kaputuihan presiden agiah kapastian http://dlvr.it/8dXNX5  #BaritoAntara,positive
indolem-train-1835,"dapek kamar nan AC nyo ndak dingin samo sakali. Satalah gagal untuak basaba, akhirnyo pindah kakamar lain saat jam 2 pagi. kondisi badan nan latiah karano perjalana pulang kampuang lewat darat batambah latiah karano kondisi ko. Kamar nan barupun AC-nyo indak bisa dikecekan dingin. Indak nyaman samo sakali ditambah indak ado permintaan maaf dari staff hotel. kapok jo airy",negative
indolem-train-2944,"Dapek kamar nan jarang di huni, kumuah dan ndak ado fasilitas lift.......huufffttttt",negative
indolem-train-804,Makasi alah didownloadan ?? ? Engkaulah Takdirku dari Raffi Ahmad & Nagita Slavina (at pewe house ?) ? https://path.com/p/31lXg3,positive
indolem-train-649,"kamar nyaman, barasiah hanyo lobby dan tampek parkir paralu dipelokan",positive
indolem-train-3361,"ancak. ramah staffnyo. cuman biliaknyo agak sampik, sasuai hargonyo sih karno murah. ac kurang dingin.",negative
indolem-train-3042,Tampeknyo nyaman... cuma customer servisnyo kurang ramah... indak ado senyum sapo salam ... flat...,negative
indolem-train-1222,"kasuanyo ketek, camilannyo tabateh, ac kurang dingin. ndak rancak kalau untuak baduo. tarimo kasih",negative
indolem-train-902,"inyo maagiah ambo mawar nan indak bisa layu. Inyo batua, kapalsuan memang abadi. Untuak itu aku pergi ~ @kimuull",positive
indolem-train-2666,rancak bana..tapi banyak rambuik,negative
indolem-train-742,Tim yang ancak di kantua Gubernur Banten #bmx #bmxtim #xtffbmx http://instagram.com/p/zXQhVoDqvq/,positive
indolem-test-282,"@RaffiAhmadLagi senyum istrimu @Lady6igi menarik hati, Manjagoan dr para kumbang-kumbang haha ",positive
indolem-validation-204,"Kamar mandi flash-nyo boco, aia angek untuak showernyo harus manunggu lamo, kasua nyo kurang barasiah, d",negative
indolem-train-1473,"Kurang ramah resepsionitnyo,tvnyo indak barasiah juo chanelnyo",negative
indolem-test-1010,Kurang elok palayanannyo.. masa tamu harus digalak an.. ambo bayia kok.,negative
indolem-train-886,Sadonyo baju jo sarawa Polo diskon 67% http://ow.ly/Jmurq,positive
indolem-train-258,"Buek apo susah mancari kesinan kamai, alah dimuko mato? ? Angkaulah Takdir Ambo by Raffi Ahmad & Nagita Slavina ? https://path.com/p/3g5cHT ",positive
indolem-train-3038,"kamarnyo rancak lueh, hanyo sajo indak ado aia angek",negative
indolem-train-210,"Proyek musim dingin nan dijalanan ACT dari donasi pembaca Republika, Di terapkan ka dalam bantuak baju angek jo salimuik. #SOSPalestine",positive
indolem-validation-331,"Biliak kurang barasiah aie payah, aie angek nsak ado.",negative
indolem-train-83,Maubekan Hermia cegak total  http://www.klinikwienarto.com  (0291)3332855 / HP. 08122893709 / PIN 29E22f2f,positive
indolem-train-2589,vs kurang ramah,negative
indolem-train-3475,"Ragam_Jakarta: PDIP Ndak Nio Andalkan Figur Jokowi di Pilkada 2015: INILAHCOM, Jakarta - PDI Perjuangan (PDIP) tid... http://bit.ly/19QlWXN ",negative
indolem-test-526,"kamar siso, AC angek, palayanan minimal",negative
indolem-train-1021,"Hey angku takdie ambo, dima pun angku barado elok elok di sinan,? ? Angkulah Takdie Ambo oleh Raffi Ahmad & Nagita Slavina ? https://path.com/p/33DaI4 ",positive
indolem-train-1557,"Pulang kuliah, lalok sabanta. Jago, masak. ganti baju pun ndak sempat. Sabtu padek!!! [pic] ? https://path.com/p/6MzT8 ",negative
indolem-train-2758,fasilitas wi-fi kurang elok,negative
indolem-train-2400,PDIP Tolak Libaikan Jokowi di Pilkada 2015 : http://fajar.co.id/headline/2015/02/22/pdip-tolak-libatkan-jokowi-di-pilkada-2015.html ?,negative
indolem-test-80,baliak ka masajik al mansur. di jambatan limo. eh ado Yani. kawan sakolah.,positive
indolem-train-1649,"Paliang ilfeel jo padusi nan abis nonton suko foto tiket bioskopnyo pakai HP, padohal HP nyo 3315.",negative
indolem-test-512,"nyaman, sadonyo barasiah . tapi sayang aia minum jo wifi ndak tasadio",negative
indolem-test-95,"Salain baolahraga, mambuek babarapo parubahan dalam rancana makan sanak juo dapek manolong sanak mandapekan hasil yang lua biaso. #GapuakIlang",positive
indolem-train-1937,"Handuak di kamar cuma 1 padohal pasan untuak 2 urang, babarapo kali minta ka resepsionis dan room boy tapi ndak dianta bahkan sampai check out. babarapo fasilitas bantuak rak handuak di kamar mandi rusak, pintu kaco sarancaknyo ditambahan gorden atau dituka jo pintu biaso, kalau siang angek dek kaco. Aleh kasua dan banta nyo kumuah panuah dek daki.",negative
indolem-train-3491,"Protes Pemukulan, Wartawan Kunjuangi Kantor DPD PAN Kota Bekasi - Liputan 6 http://Liputan6.com  http://dlvr.it/8g28t0  <- Komentar?",negative
indolem-train-1237,"Masalah? RT @tribunnews: Tunjuak Badrodin, Bamsoet Duga ado Deal Jokowi dengan PDIP http://bit.ly/1DHZlY5  via @tribunnews ht",negative
indolem-train-3425,"Biliaknyo indak nyaman karano kurang barasiah dan hawonyo pangok, di kamar mandi dan sakitar biliak banyak bakaliaran kapuyuak ketek. ACnyo juo indak dingin baraso ndak pakai ac jadinyo",negative
indolem-train-1752,1. Aia kran kamar mandi MATI. 2. Parkiran onda BASERAK 3. Kabarasiahan lua jo dalam gedung sangaik KUMUAH. 4. AC biliak lamo bana dinginnyo. 5. Palayanan resepsionis KURANG paduli. 6. Foto di iklan ndak sasuai jo kanyatoan (Dari sado aspek).,negative
indolem-test-17,"Iko bana! Ambo punyo lo! hahaha RT @ridhofkr: Sadiah mancaliak parma kini. Samo bantuak wak wak sadonyo, ambo iyolo pas SD pernah punyo baju parma :",positive
indolem-train-2819,biliak baun jo kumuah. kamar mandi kumuah baun aia angek ndak kalua,negative
indolem-train-2407,"Kamar Mandi kurang barasiah, ado puntuang rokok. kamar lalok baun indak lamak lo, AC kurang dingin... Pemandangan kurang ancak lo.",negative
indolem-train-2341,"Kini ko, kurang mamuehan untuak biliak payah dikunci, untuak aleh kasue masak banyak balubang.",negative
indolem-train-726,poros mudo golkar nilai jokowi bisa mangandalian situasi kini http://brt.st/4toF,positive
indolem-train-1341,Mantap.  Cuma AC nyo se kurang dingin,negative
indolem-validation-363,Tampek nyaman tapi palayanan indak rancak.,negative
indolem-train-2303,aia angek ndak ado,negative
indolem-train-1693,"mangacewaan. snack ndak ado samo sakali, toiletries ndak ado samo sakali, aie paneh ndak bisa, wifi lambek maksimal.",negative
indolem-train-2736,ambo pernah baitu baarok kau kambali dan pado akhirnyo ambo harus rela kau subana-bana pai.,negative
indolem-train-2744,Asli ko ma sadiahnyo. Indak bisa move on:'( ? Untukmu Aku Bertahan oleh Afgan ? https://path.com/p/10lSGX,negative
indolem-train-3607,"cs ndak salalu ado. jadi ndak bisa mintak makanan ketek, tu patang katonyo ado anduakk kalau indak salah. tapi ndak di agiah. sabun mandi pas abih di akhia aden kaluan tv indak bisa ditonton",negative
indolem-train-743,Nio punyo HP baru di 2015? Pas! #BiloLoLai & Lumia akan maagiah ang 3 HP baru. Caronyo >> http://kplg.co/C5fA  Peklah #BuekTajadi mimpi ang!,positive
indolem-train-1964,kamar kumuah dan sampik,negative
indolem-train-387,Syahrini Kagumi Desa Singaraja - http://Tempo.co  http://goo.gl/fb/TQkYK5  #singaraja #bali,positive
indolem-test-832,"UPS Rp 5 Miliar/Sakolah, Praktisi IT: Aneh & Indak Logis http://tinyurl.com/p7cmsxo ",negative
indolem-validation-229,"Murid SMKA, SMA, SABK tapi pacaran. Harok jo sakolah agamo-agamo Nan salah satu tu murid bukanyo sakolah. Sel utak ndak tasambuang baa?",negative
indolem-train-1918,"Hotel kurang pamaliharoan, sprei indak di ganti nyo baun. Wifi lemot. Kamar rato-rato bun rokok padohal ambo minta ruangan indak marokok. Makanan lumayan lah.",negative
indolem-train-3433,"Career Citizens, apo sih bagi kalian nan paliang manjengkelkan di kantua kalian? #kolegamanjengkelkan",negative
indolem-test-774,"kondisi biliak baiak hanyo sajo kurang barasiah, taliek abu di lantai dan furniture tarutamo di kotak Minumkopi, tu semprotan toiletnyo lapeh. biliaknyo baun rokok lo, namun satalah malapor ka housekeeping langsuang disemprot, sayangnyo ternyato di kamar mandi baun rokoknyo tetap indak ilang. Kasuenyo lumayan ampuak. Menu sarapan alakadarnyo.",negative
indolem-train-2071,"Di lantai 1 hotel indak ado sinyal samo sakali, ambo pakai 2 kartu operator yang beda. Wi-fi hotel indak lo manjangkau lantai 1. Shower di kamar mandi rusak, kamar kurang barasiah lo (ado puntuang rokok di salo kamar lalok dan dindiang",negative
indolem-test-998,"sangaik kumuah, toilet bakarang ndak digusuak. lorong sakitar kamar baserak spray dan galeh bakeh",negative
indolem-train-3344,"Aleh kasuanyo bolong, remote tvnyo ndak ado, saluran tvnyo ndak jaleh karano antenanyo ndak ado jadi ndak bisa nonton, untuangnyo hanyo samalam nginapnyo",negative
indolem-train-1094,"PELOR Band: Satelah Pakai Berlian 5 M, Kini Syahrini Dandan Ndak Nyambuang: Syahrini nan biasonyo tampil ... http://bit.ly/18c9ocw  thx",negative
indolem-validation-375,"buruak bana.... samo sakali jauah babeda jo tampilan di apps. kamar nampak kumuah, WC nan ndak tarawat, kamar nan alah talampau tuo.",negative
indolem-train-191,"Pagi, nah manjamue baju tu siap-siap ka Bekasi. Eh, angku alah mangucauk Alhmdulillah pagi ko?",positive
indolem-train-51,@rifai_rifaiplc: @PrincesSyahrini cetaarrr bana yg iko waw @Official_SYR @BarbieSyahrini @Pr1ncesSyahrini,positive
indolem-train-1240,cukuik nyaman tapi ruangannyo talampau ketek.. ndak ado tingkok. kamar mandi agak baun. aia angek ndak taraso,negative
indolem-validation-121,"Nan ma-nyadioan akan di-sadioan """" @ikolahdotcom: selasa, Syahrini Dipariso Polisi takaik Samad http://bit.ly/1FLviBd ",negative
indolem-test-838,ayia angeknyo ndak ba fungsi,negative
indolem-train-1979,"Service mambarasiahan biliak kurang rancak, baun asok rokok dari connecting door biliak sabalah.",negative
indolem-train-489,Peran Sekolah Bisa mambantu manurunan Angko Panyakik Gigi http://republika.co.id/r/nkbvez,positive
indolem-train-270,"? """"@JANJISUCI_TTV: waah... @Lady6igi coo cwiiit banaa maah  nyuok an @RaffiAhmadLagi ..",positive
