id,text,label
emot-train-1567,"Appareka sibuntulang baji siagang presiden [USERNAME] nampa sannang ati dekkengi ri battuanna jappa-jappa (patabangka) ri mayarakaka, natulisi Lagarde ri status Twitterna #Jokowi2Periode",happy
emot-train-2452," [USERNAME]  [USERNAME]  [USERNAME]  [USERNAME] accita cita anjari JONGOS, pola pikkirnna anynyangga tikamma batena ANJONGOSKANG kale sollanna na baji' jari menurutku kapasitas otakna tena nagappa tikamma appikkkiri' apa natulisika  [USERNAME]",anger
emot-train-3127,[USERNAME] Tappakki.. iyangasenna paccobayya niyak ngaeng hikmah ribokona. siagang angnguji tikamma bellana usahana tawwa anjappai...,happy
emot-train-1182,"Punna ri pilkadayya saja anjo poto tenayya na mendidik akkullei saba' mange ri tau a untuk munduru', tantu kamma tongi anjo ri ""indonesian idol"". Apalagi anne ka video",anger
emot-test-89,Riolo anjo pa potoa kurang ngiji akkarena photoshop. Poto jaiyya micinnya jai angngai i. kamma kamma anne  jaimi aplikasi photoshop na ia ngase tawwa akkulleji na download free  ri hp. tawwa mulaimi tena nangai poto jaiyya micin,sadness
emot-train-2649,"Cocok tongi iyya, ri tampakku niak 3 gereja, tenapa lekbak kucinik niak nagaukang imunisasi untuk anak-anakna, siagang ri kelenteng singkamma todo', ena tong.. Pakamallakna Depopulasia... [URL]",fear
emot-train-1159,Niamo 7 taung  ri linoku rassi assegang kalengna ia kamma to ri linona rassi kalengku. ri linoku segamg sanna sannangku mingka monoton bagi amma'nu.  baji ku issengna angkana nia biasa na bosang nampa ero a'lampa battu ri nakke. Anu kuisseng mingka apa lanikana ,sadness
emot-validation-262,"jar caritanna angnginrangi bo'bo paket andikku mange ri mantan kakak kelasna lulusuka tena nasengaja anggapa karattasa' tassappi' pas nabaca andikku ih surat cinta, nampa kubaca ammake sa'ra",happy
emot-train-3053,"na boli'ki panjojjo'na ri abangku ""Anjomi nikana! Ammalli susu anjo riinungi, pitaminga teako a'liwa'! Kah sakara'ki anjo punna ero' jappa ri tampa' umunga tapi i kau nampai ero' jappa 5 mani', puccala'ma nakke""",anger
emot-train-1845,"Pila' lompoko, pila' kuttuko ri apa-apayya loe dudu dramana. Passiaganga loe drama, hubungang cintayya loe drama. Nasabak nuissengi, jama-jamangnu la'bi pokok daripada iya ngaseng drama-drama pammangngangngiya anjo. ""Boycandra",sadness
emot-train-340,"tau ampareka ammalasa' ri bungasa'na assigappa iyami antu tau angngaiyya napakalompo kalenna. sebenarna kamma tau tena na pede, jari parallu ni aku i. mingka sanna ammalasa'na  accarita siagang tau kammayya anne, manna memangja na sanna' gammaara'na? ",anger
emot-train-705,"[USERNAME] [USERNAME] [USERNAME] [USERNAME] [USERNAME] [USERNAME] [USERNAME] a'bali kamma pakarena bintang pagolo' belgia hazard, lukaku. assilengkapi siagang assilayani a'boya pammetang",happy
emot-train-3479," [USERNAME] snggenna sikurayya di,, nampa apa kalammang nagappa pelangganga punna kamma anne kondisina, layanan speed nampa assingkammaji jaringanna repa' lamma padahal kawajibang tagihang tulusu' nibayara' riwattunna [USERNAME]",anger
emot-train-242,Mingka nakke mallaka allanjutkangi anne hubunganku mange ri la'ba seriuska kamma eroka assisa'la' siagang bura'na sannaka nangaiku,fear
emot-train-1088,"Salama' allaksanakan allo paskah, Xallent, Mommy, Papa, Ompung, Unty, Tulang, Bou, Xaviera rannu ngaseng anjari saksi siagang angngurang ngurang ri allo kalompoanga anne. Nipalaki bare' anjariji anak napakarannu Karaeng siagang a'barakka ri tau jai a",happy
emot-train-796,[USERNAME] Min pangngajuan reksadanaku nitarima tanggala' 28/05. Angngapa tena nanggappa gift card. manna cek email tena niyak,anger
emot-train-1219,kacipurang ri stasiunga. ammalia paket esteh segang roti'O nampa ammempo mempo nginung es teh. nampa nia tau sambayang rampikku. kamma tonga kusa'ring syaitonirrojim.,sadness
emot-train-61,"[USERNAME] [USERNAME] Sabara tarrusu hehehee, tena naissengi punna iya ngassengi le’bakka niceramai la’bu na la’ba sallang napakkanaika tena kusayangi Allah, dll :(",sadness
emot-train-2856,[USERNAME] teai ji nakke antrina mingka attayang bate limanna wakadek anne masyaAllah dudu di. Tenapa antu punna maraenga parutusu nia tong. Apa poe anne bulang puasayya sallo battu tippa’ motere’ hmmm,anger
emot-train-3069,"[askmf] nakke mahasiswa beru. nakke termasukka tau susayya akboya agang beru. nampai risubangngi antamakka ri kalompok fakultas padahal anjo kalompoka anu sallomi niakna. lingu'a, kusawalak dudui mange accarita nasaba' tenapa niak kuisseng apa-apa. njari mallaka punna ammuko tala niak urang kuguppa. la antekammama injo",fear
emot-train-2646,"[USERNAME] napakamma taua birisi’ na panra’ ero sikamma kau panra’ bangsayya porei jari aktipis mingka dompala na salai Golkar, ngapana ero anjari sopiri",anger
emot-train-491,"Sallang kajariangi…. Punna tena panggaukang battu ri polisia, nipassa mami nisare sempa’ luara [USERNAME] [USERNAME] [USERNAME]",anger
emot-validation-201,Kurrusumanga ka bateta appare kelong baji na nuest siagang nuble huhuhu a’jama tojengki bau’ maeki rakakka teaki rakaki bentenga :') #Happy_BAEKHO_Day,happy
emot-test-256,"efek pemilu antu tosik, kimae anjo toksik akkullei  na roba kalengna toba' mingka takkuleai ero ero'na paranoid nampa kodi atingna",anger
emot-train-2837,"[USERNAME] [USERNAME] sawwammi mange anjo bomnga, wattunnupa attinro pas rapa' nampa a'lappoki, jari tena nakkasia' di bro, angngapa na niyakmi ri alam maraeng & amp",anger
emot-train-2750,"setia a ri se'reya tau iyami antu kau Nr Aa Na siagang nakke anta'gala' janjingku ero attallasa' sanggenna mate siagang kau. Allah maha angngasseng. pappala' doang baji2, siagang yaking ri doana tawwa. akkulle bella anjama battu ri ia kuminaa i kau angngisseng se're se'rena kungai iyami antu Nr Aa Na. pitappakki a",love
emot-train-1899,Oee kau ngaseng pajowang kemaeko kamma anne Via Valen patanna bangsayya kamma anne nipata ero nialle bangsa maraenga. Sannangnjiko ngaseng ka? ! #OldMoneyGakNgerasain,anger
emot-train-2314,"ongol na di' kak hahaha, ero'ka pajo'jo ki ri tau kantoro'ka yang a'reso pa'tappa'ka nikanaia flat erath ka. Ammacai kale-kale nah mas",anger
emot-train-742,manna nakke punna ni candid kamma anne ceweka wattunna accini' cini'  uda [USERNAME] heba' siagang amminawang akkaroke massal. ammake botolo' je'ne' mineral kamma pakelong profesional. gammara' siagang totalitas. mbak! [URL],happy
emot-train-1977,"Ia 30 taung, statusjama-jamanna loe. Nakke padahal lekbakmi 27(selo dudu) cara ku sollanna ri wa anjo dompala' dudu HAHA. Mingka anjo anjamai, njari",happy
emot-train-503,ka nganre siagang ngaseng nampa accarita siagang tau-tau ringaia anjo nyamangi rikasia' Battu ri me taichangoreng ,happy
emot-test-288,"kala'busanna, kungai Koko! kusayang koko sikarue'. kungai koko anne alloa. kungai koko 2 jang allaloa. kungai koko ammuko. kungai koko ammembara', kungai koko selamana",love
emot-test-383,[USERNAME] sanna kusayangna angngapa punna iKON nampai pi kukasiak kana sanna kungaina mingka pakkasiakku nangai tonga. jari mangking kungai i. TEKAMMA DI' BATENA KUPAKASINGARAK,love
emot-train-2963,"Prof [USERNAME] mohon kipasiaraki carita ganna'na passala' foto amma' amma' anjo sumpaeng ku allea riwattunna assumbayang mangngaribi ri gereja jangang pniel sikarue', sollanna natena kabara' tappolong polong. tarimakasi' Prof ",fear
emot-train-3222,"[USERNAME] Sayanna, niat bajik, na narapiki tenapa natantu nilanjukkang anjari la'bi bajik bahkan sebalikna. Hanya nasabak tena nakullei nabedakang antara urusang konstetasi politik ammaria siagang urusan kesejahteraan warga iareka anjari tanggungang",sadness
emot-train-2978,"Pangngai sinampeka nakana, Kungaiki nasaba kuerokiki, mingka battuang tojenna nakana, Kungaiki nasaba kungaiki",love
emot-validation-68,"Salama' allo assipa'jariang, Manna apa nakana tau a tena kuparotosoki. anne kukasiaka selama sibulang. sanna bahagiaku assiagang i kau baji'-baji' asengji, teya eroki niyak masalaha sayanag, cemburu nasaba tau maraeng tenaja  nangngapa. siagang bare' tulusu' assissengji tawwa   .",love
emot-train-777,"Sannangi akkarena, sumpaeng anne ana’loloa Vc erokki nimalliang robo’ masina. Le’ba’na oto masina, nangangai. Kapannapi boya… anne poeng rapat inji sagenna araba’, Jumma pi namotere. Tatta’na tong dara ero malliangi.",happy
emot-train-876,"TULUSU' SEMANGAT SAYANG-SAYANGKUH :) manna memangja kabiasangku ammantangji riballa ammakkala'/angkarruki asengko, nakke tulusu' andukungko siagang angngaiko",love
emot-train-1812,"Pattongko anne thread iareka, nakke kupalaki ri kau sanging nau'rangi. Nakke kusayangko. Ilysm mange ri bulanga na tena ammoterek, tarimakasih untukiya ngaseng.. Saranghae [USERNAME]",love
emot-train-502,"singkammaji ho'bi. punna se'reya tau angngai se'reya jama jamang, manna nisuro a'jappa maraeng takkulle. anjari kamma tau a'dangnga dangnga takkulle angaukang apa2. padahal anjo tiyai bidanna, nicarita maraengji bawang ri tau a.",sadness
emot-train-698,"Punna taua nginung pa’balle sannang, nicini sipue mataji. Punna tena nginung, nipakkanai to pongoro. Erona apa nakana taua deh. Tenaja solusinna.",sadness
emot-train-2864,"Tassiapami amma na tetta kuta’nang tekammami kuliayya, nasaba naassenna tahunna annemi semesterka antamakka ri semester 7. Mingka sukkuruja kulleji niaja’ carita, naasseng apayya kulaloi anne.",happy
emot-train-769,"Anjo pembimbinga assisala sala i, anne pembimbingku!: 1. Appare grup WA bimbingan 2. tena nale'ba' appare' bimbingan 3. h-2 bulang nampa ampakkuta'nangngang progress 4. tena nale'ba' ammaca/ancoret,  allangngere'ji bawang siagang anynyimpulkang antikamma tawwa 5. tiba tiba akkana deadline skripai anne minggu a.",sadness
emot-train-2597,"[USERNAME] Battu mange ri kampuska ero' andaftara' ujian, ternyata tena ngerang persyaratan sertifikat, nampa tena kulle andaftara', oke langsung mange ri banga la'bayara', battu mange ri banga 14:46 nakana satpanna pammopporanga ndi' tattongko'mi, asdfgjkl",anger
emot-train-2468,"Ka masalana ia atinna kammai bokona beja'-bejaka, sensitif dudui. Yamana nakke baranija pauangi. Ampangungi lagi na kumalla, (haha na ia erok-erokna napolong wattu tinroku) Sebenarna nakke mallak kinja'a dongko motorok nasabak risubangngi saja nakke kucinik tau lakbirimmi kecelakaang 3 kali ri dallekanna motorokku.",fear
emot-train-1915,Suntili barambang kairia parisi’ :&,sadness
emot-train-547,"Jai napikkiri', Le'baki anynyungke traveloka, accini harga tiket (Ka'jala'na pak di?) le'baki anjo akkuta'nangi kana ammuko tette' siapa ni' uas? assarei harapang :')",happy
emot-train-2205,"[USERNAME] Iya poeng na naiki otona mange ri lobby siagang ammantangi pas ri dallekanna bayuanna iareka attayang memang. Ia assuluk battu ri otoa, na nabembengi salanggana bayuanna. ""Amba antamak, sayang"" nakana sambil nasungkeang pakkekbuk oto untuk bayuanna anjo.",love
emot-train-2832,"Le’ba 2x taung laloa akkarena ri jakarta, mingka talebakki sengka sambayang rinni. Kamma anne alhamdulillah nisare wattu anne alloa. Nia asseng kerea nyamang kanrena ri areana masigi istiqlal? [URL]",happy
emot-train-3355,"Ringi' apa poeng bura'ne na a'joge'-joge' dallekang kamera assunge baju na ammake bokserji, apa bede. Napare' kodi ji bura'neia. Sanna mi naungna",sadness
emot-train-2845,"kungai pointna Prof. Suteki ""nissengja ma'nassana punca' paling tinggi Pancasila iyamiantu Ketuhanan Yang Maha Esa, nampa baji' nissengna kana salah se're punggawana BPIP le'ba' appau lalang pidatona anjo viralka passala' karaguanna mange ri allo riboko"" anynyakko' dudu.. #ILCBPIP #2019GantiPresiden",happy
emot-train-3289,"Ri ngasenna pakeanga niaka ri pasara Bayangkara (pasara senggol), kupilei 2 ji pakeang. Punna nisare 2 kupake tonji. Punna nisare 3 kupake tonji. Punna nisare 4 massukkurukka nakupakeji.",happy
emot-test-245,"Tette 21:59 WIB a’lampa. Katutuki dii tetta ku sayang… Teteh Hanna sayang… poko’na tuli sare kabara ri WA di!! Kiring sai poto-potoa. Tettaaaa, kiparutusuki teteh Hanna nah! Lambusu na salamakki magassing sagenna motere ri balla dii. Sannangkii…!!",happy
emot-train-3139,[USERNAME] Bare' annabaji nasaba' assa'ga punna Habib haruski nijaga ka jai ampinawangi manna ero' mate ambelai punggawana apalagi kabara'na eroki a'jari calon Presiden haruski  sadia mentalna nasaba tena nammeta sallang,sadness
emot-train-1115,"le'ba'na najama janjinna, nalappassangi kalingkinna nampa najarreki ammotere' batena a'raka' ri kalenna Daniel. ""Kungai ko, Niel"".",love
emot-train-3206,"Kulle jako maju ri pappilajarrang , nampa nugappai ngaseng sarjananga , mingka punna tena nungai sastra. Kau ngaseng singkamma mami olo-olo caradde",happy
emot-train-1065,O KARAENG..TULUSU' SIAGANG TULUSU' PUNNA ACCINI KAMMA ANNE KAPINAWANGNGANG RNNU TONGA. KUNGAI ANNE GUMMY RANNU DUDU!!!,love
emot-train-360,"Kucini' ko teai battu ri sisi agamanu manna mamo muslim ka punna salai ya salai siagang pikkirangku nakke singkamma ngasengji anjo agamaia, tapi anne lalang sisi kemanusiaanga tena nia rasa kemanusiaang, la'nat na toloi",anger
emot-train-2608,"Ngapana nia kana anne tallasaka ka’dangi? Itareka kapang nakanai tallasaka sikammai passiba’jiang. Mingka mikkiriki sikammaya petania, anjo tallasana’na sikammai a’lamung, nasa’ringmi antu ri minasayya & pakamallaka.",fear
emot-train-1276,"Caritanna antu langngerekka kelong nampa kusambungi ri speakerka, nampa tapputarakki kelonna suga anne. Ta’bangkaku mamo ka sa’ra lalei suga , mallakkuja tau ri balla maraeng napikiri bateku lampa nakupaca’di sa’ranna mingka lompo inji nilangngere, batena tong kumatikang",fear
emot-train-2172,"tarrusuk lekak anjo akjappa toh soalna niklakson tarrusuki siagang ribokoanga. wkwkwkwk wattuna lekbak ri tampak sepia bapak anjo tassenggolka attayang oo Karaengata'ala mallakku dende cinik tanjakna. ka pertigaangi anjo, bapak tassenggolka akbeloki mange ri kiri anjo assenggolka akbelok mange ri kanang. tarrusuk a'gora-gorai poeng taunna",fear
emot-train-3061,Nia kulle sare pattojengang? Kemae 12 masigi niparumbang? [USERNAME] [USERNAME] [USERNAME] @105kissfmmedan [URL],anger
emot-train-3434,"kamaseang le'ba'na ""Niserbu"" se're kelompok tau ri bandarayya, niyak assisala riwatttunna ammotere BTS mae ri Korea [URL] ammalo [USERNAME]",sadness
emot-validation-77,"Kamallakkanna antu garring maraeng, batena nacoba palari panggaukang kodia na a’boya kabajikanga. Tapi sessa mentongi. Mallakku….",fear
emot-train-2065,"#SalamSaum Katte harus bangga [USERNAME] ammotere' anggappa opini Wajar Tanpa Pengecualian (WTP) battu ri BPK taung 2017. panggappanga anne tanttu assele' jama terasatta aseng untuk ampaccinikangi kementan tangkasa', berintegritas siagang ampacciniki asengi pakokoa & amp",happy
emot-train-2003,"Naissengi Allah kabajikanga ri nakke, Naissengja Allah, Naisseng tonja anjari apa sallang… nampa nicinikang mami resoku singkamma apa ero napanjari anjo ngasenga… tuli a’lengu ri empoangta Ya Allah",love
emot-train-2804,Parno punna anynyungke videi ri twitter.Subangngi ri bangngia  appasambilai hape nasaba  ri uru urua video gambaranna nissa sabyan. sikalinna  lammari hantu assulu hhh,fear
emot-train-2829,"[USERNAME] pore boli' boli' rencanana nasaba' nipassa, kodina niyak pinalti punna ammantang ri tangnga a'runganga . tenaja nabella bungana siagang deposito akkulle a nilukka se'desse'de' ri tangnga a'runganga punna parallu. kamma kamma anne a'bayara' umpa sikola, mingka sikolana amma'na i Amme",sadness
emot-train-1031,"[USERNAME] woy kapiri, punna a’bicarako bajikkangi jamanna sby “soeharto” bajikkang inji na sby.. iami kapiri dompala poeng,, jamanna sby tena panggaukang sambei presiden punna annemi bajikkang na “sby”",anger
emot-train-3487,"punna niyak se're kajariyang teya langsung pakkanai musunna anjari saba'. pilajari rong lalang lalang. teya langsung ampakkanai, anjo fitnah tonji arenna. punna memang nassengi kalennu siagang  niyak buttina, pau i mange ri dallekang. teya akkulleja bawang appau nampa tena butti",anger
emot-train-1309,"Nakke nia' narrusu' untu' kau, i kau nia' narrusu' untu' ria",love
emot-train-674,[USERNAME] [USERNAME] ....Nipakasimbungi poeng Jakarta… kammami anjo punna pilei katua iyareka tena nia pangissenganna parutusu….  Masyarakaka gappa sessana…..,anger
emot-train-2430,"[Askmf] nucobami sikali anjari nakke, nurasai mangngai mere’ mere’, nujampangia na sannangku mere’ mere’, nampa gappa kareba sibayuangko ri baine maraenga na ku mere’. Mere’ mere’ parisi kale.",sadness
emot-train-1198,"Parallui nikarannuang ka niak tau accarita ri masyarakatka anne. Wattunna loe baine maraeng nakasiaki kammayya anjo mingka paraia napile akmerek siagang mallak (baine.. kukasiak jako). Katte parallu barani kamma Via Vallen ato la'bi kapang, sollanna 'paraia' tena na sanging anjari-jari. :))",happy
emot-train-2056,"anjo Allah maha bajiki siagang maha romantis. punna nakana ""tayangi"" teya ammassa i, assa'bara', tawakkala mae ri Allah ta'ala. punna naerokang Allah ta'ala iyangaseng annekkere' nasaba' romantisna",love
emot-train-2702,"Mingka kadang tongi nikasia ranggasela. Singkamma tau bunting nampa nipagappa KDRT, ma’nassa nia trauma lompo sallang punna ero pammulana hubungang beru. Kamma tommi nakke. Kukamaseangi kalengku na malla boya jamang beru. Naungmi sumangakku. Anne alloa tau paccea",fear
emot-train-3072,"Tampak pammanjengang siagang jaiyangngang a'mere'mere', a'mere'mere' maksudna nikaluppai ngaseki rong niyaka kammayya jama jamang siagang maceka, siagang tampak passigappang assipakalabbiri tenayya nugappai ritampak maraenga manna tame. [URL]",happy
emot-train-1693,"Pangngai antu bajika ia miantu punna tau ningaia akkuleki ambajiki akhlaka,akkuleki napappoang ri saat taatta lunturuki, na salioriki punna sumangatta lebur, Ia miantu pangngai bajika, tena na rilinoa jaki na agang mingka sa'genna mange ri suruga",love
emot-train-2113,"sumpaeng nakke rannu dudu mae ri one fifeenth cofee, inet tettere', niyak pappacucukang, sannang anjama inter, siratangi nangai ammantang sallo ri coffee shop",happy
emot-train-3240,"katte tena singkamma i kau mba' yang ngai rijampangi singkamma pahlawang. Er'-ero'nu, nia'ji anjo masana i kau ammattung ricini' ngasengi kodinu. Nakke tong tena ero' urusi urusannu, manna mi Tuhan yang a'kehenda' ringngapanna ko tarimai pa'ballasangna",anger
emot-train-2584,"Pakkasiaukku nakke parallui nigappa anjo ciya citayya, nakke sementara fokuska a' usaha untuk anjo. angngapa natena kunjama? Laahh anjo nikanayya anjama tena nikanayya anjoji tau akkantorka siagang absenga sampang baribbasaki..",happy
emot-train-3266,"Malli tong loro battu ri Jerman iyareka kulle singkamma bangsa2 eropa.apa gau’na?ka tongji antu toh,pammolikang ji,tena kulle nipasiratangi bangsayya iyareka masyarakaka malo tong loro kamma injo.",anger
emot-test-150,wattu jammang assikola punna niyak bura'ne angngai a bellami kubali.. assiri'2ja bawang sanggenna anjo byra'neya ku musu i !! mingka anak anak rikammayya anne nampa sinampe' joblo galauna buagang mae.. tikamma punna assingkamma nakke jomlo 7 taung #OldMoneyGakNgerasain,sadness
emot-train-1578,[USERNAME] ooo kammanjo. Malla nia masalana sallang.. malla nipapasala nasaba kataenaassengang..hahahaha..se’repi..ri pph cabang tuli laporo ni NOPW cabanga di.. ka PPN ji nipusaka..tojengji toh pphna tatta laporo ri NPWP cab,fear
emot-validation-3,[USERNAME] salama' allo agang pos. anjo kiringanga nitarimami gang. tarimakasi  tappa' siagang ammake layanan kami :) ^FD [URL],happy
emot-validation-159,"Ntan sanna' kodina, napakammana aganga. Nakke kodia, mingka ngu'rangia, appalaka pammopporang, punna tena napammopporanga, passammi pale kodi terusma. Na tena kulle nipabajiki pole. Injomi, kammayya anne passammi loe karma kuguppa battu ri kau ngaseng. ",anger
emot-test-235,"le'ba' kukuta'nang, angngapa nammotere' karueng? ""ammalasa daeng, malla kabangngiang, Biasa niyak beruang allalo siagang olo' ammoso maraenganna. ""Nah loh, matimija. Sampang alloi ammotereka mae ri Jambi. Anjo tenapa gangguanna parakanga punna bangngi",fear
emot-train-449,"tena le'ba' nipikkiri', mange ri tau attojeng tojenga ero' a'nikka rekengang tanggala' siapambulan mami nampa tulusu' akkarena riboko. mate kapang otakna di! pabella ri bura'ne kammayya anjo Karaeng",anger
emot-train-484,Ballisi.......ngapana sallo kamma….apa nakke tena sa’bara….. mingka ededee…huhu takullei sa’bara…barakka tenapa napaberui shoppe..... [USERNAME],anger
emot-train-3412,"nakana eroka na urang berjuang anjama skripsi, sidang, siagang ero' battu ri wisudaku. tikamma kabara'na? hehe. tenapa apa2 accokko riolomi hehe.",sadness
emot-train-1534,"Ta’lebakki mikkiri ti taua nakanayya punna tau maraeng gappa bala nakana azab punna iya taba nakana kalenna paccobaang. Erokku kana, MATANU !!",anger
emot-train-952,"tena nakkulle bahkan tena kule'ba' ammake ojol ri se're a st, sike'dekang bermasalah ni mange i ri opang. ale'na nakke siagang ojol (ganteng) nijaga umpa ri Alla ta'ala. appimalla' malla'na deh",fear
emot-validation-388,Sikalipi Rannu na Salama' [USERNAME] Tarima kasi' energi sanna baji'na agang-agang,happy
emot-train-2656,"[USERNAME] [USERNAME] ""Kurrusumanga di!!! Sannangku mamo sumpaeng. Manna mamo ta’langngea siagang tassakko mingka sannang duduja"" #nyo’nyoro",happy
emot-test-49,"Jari kamma anne tetta-ammakku tenamo nasare THR, mae ri anana’, nia kanre jawana, iyareka cokla ca’di2 pattongko’na, ero nibage, sitanja Halloween ri Amrik kamma injo",happy
emot-validation-42,#tarimakasi mae ri mpmhondajatim [USERNAME] [USERNAME] #halahbihala #jatimotoblog #2018 ri #blitar akkulle anjari tena dudu kakuranganna manna se're.. #sugimasihada #blogger #rider #touring [URL],happy
emot-train-2722,"Iya, nakke sa'dara' tenaja nikaparalluanga. Nakke sa'dara' timae a a'lampa. mingka angngapa sampang a'lampa a tulusu' ni boya a? apakah i nakke nikaparalluang punna lanipakepa?",sadness
emot-train-643,"Nakana [USERNAME], tena kulle jai kamaseang.. tena kulle jabe,, nipakassaki kalea… apamo kukanayya poeng hastag #Sizzysollannakassapoeeeng???",sadness
emot-train-3005,"Tau kammaya antu baji mentongi nisare pappilajarrang. Puuna teai paraikatte kanai, nai poeng? Iya ngasengji antu baranina ri boko antu? HAHA",anger
emot-train-3486,"Anjama kamtoro' ri malang antu dalle'. anjari saksi kasibukanna agang-agang mange a ri malang, sitaung tena nattantu, akkulle ammotere' sikalli antu dalle'mi. Dalle tenayya nakkulle niatoro' ammake doe' manna takamma jaina.. Alhamdulillah.",happy
emot-test-35,Pangngaina kpop salty? Ya nai mintu ngai iya ngaseng pau kana-kana ato taua injo angngai dudua Lo na tena ngaseng pikkiranna. Tena tong EQ na appilajarak nahargai taua. Tenaji gunanna appilajark ppkn,anger
emot-train-1572,mallaka punna nibatalkan anne accna teya pa'biengi kamma anne. le'bami nibatalkang anne sebelumna punna nibatalkanmosse antamaki kategori suspend pernamen,fear
emot-train-2438,"rekeng unduru'mi libur lappasa', kaya'na arusu'ka a'donlo' jai drama. Ka le'ba mi lappasa' toh tenami a'puasa toh tenaja ngapa-ngapa accini' adegang unyu drama korea toh?",happy
emot-test-352,"pela' appimalla' mallaki anne lino a, tena nassimpore pangngarekku riwattungku ca'di.. sanna jaina tau jaha', iyareka nakke lalo naif angngare' baji' aseki tau a",fear
emot-validation-267,"[USERNAME] nipau’rangi ji daeng, baji’na niboyai rong ngapana kulle lambusu’ nai’ antu dollarka nampa accaritaki kammaya anne.",anger
emot-test-105,"ammolong tangeng tangeng, leci, blueberry. appare overnight oatmeal siagang manisang bani. seketika cenggereki pakkasiakku... padahal manna nikanre tenapa~iyangasenna fatamorganaji bawang..",happy
emot-train-76,"Accarita soal artis xx anjo dipinawanga ri daengku..accarita sikekdek urang kantorokku nakke appau ""haha kamasenu ammalliko tiket sika'jalang akjama' jako bawang mingka tena ni folbek"" Nakke kamma ""-_________-"" Pfftt Kuttu accarita siagang tau dongo' memang",anger
emot-train-3503,Le’na potokopi jilid pala’busu doe la’bi sitangnga juta. Patanna bajika atinna passare pamminawangang niantara ri balla. Waaaah alhamdulillah!,happy
emot-train-2162,Tiap appalaki parutusang ri ammak nangai napau anu sambaranga iareka sallang ketergantungang kah loea bahan kimiana kah njari ia nangai apparek masker iareka tojeng-tojeng alami battu ri bengkoang.yoghurt biasa strawberry mingka yah kamma minjo efekna salloi ceu,sadness
emot-train-392,ammotere' 4 allo mami nampa a'lappasa' bimbang dudu. kamma takkulle anggaukang apa2 riballa' kunneyanna pa'lappassanga. buka puasa assamaturu' tallu alloji siagang keluarga kamma tong angnganre dannari.,sadness
emot-train-2973,"angngassengi sekrea passiagangngang, ammakei wattu aallo siagang jai paccoba. teya anjari baine kasi asi. Niyak masa depanna cowoknu lana ondang. Niyak tong tallasa'na maraengannu",anger
emot-test-362,"kungai sifa' pelindungna, a'nyare-nyare, manja, nampa sanna nasayangna Nako, cemburuan kamma biasa wkwkwk mingka tenaja nangngapa dady Nako tulusu' nasayangji daddy",love
emot-train-2878,"Nu issengi kah, riallo pa'rannuang anjo manggea a'lampai riboko panggung tassinampe na angngarru'. Manggea a'ngarru ka sanna rannu na nampa a'doa.. Lalang do'ana ri Karaenga manggea akkana:",love
emot-train-94,"Iyareka battala teai nakku, dilan. Mingka a’jama skripsi siagang jai pappikirrang psikologi kodia. Nakana nia bede kana tema siagang judulu kuallea, sicocoki siagang kalengku. Kulle tonji nikana iya na tena tawwa.",sadness
