id,ind_text,tgt_text
emot-train-3261,"Hanya modal walikota Solo,bgmn mungkin bs menaklukkan belantara Jkrta.Dan disusul bs menaklukkan Nusantara.Dia sendirian?.Tanpa dukungan TAIPAN,dan media sosial,Mustahil.Konsekwensi:dikomando taipan. [URL]","Pera` modal walikota Solo, beremma mungkin bisa matunduk belantara jakarta. Ben esosol bisa naklukaghi Nusantara. jeriya kadhibi`en?. Tade` dukungan TAIPAN, ben media sosial, Mustahil.resiko:e komando taipan. [URL]"
emot-train-1415,"Berada di lingkungan yang berisi orang-orang hebat itu akan menyadarkan kita betapa pentingnya upgrade diri dan jadi OUT STANDING! Salah satunya duta bahasa, kemampuan mereka itu wow bgt!","Bedeh neng lingkungan se aesseh reng-oreng hebat jiah nyadaraghi kita deemmah pentingngah mebecce' abek ben deddhih LUAR BIASA! Sala sittongngah duta bahasa, kemampuannah mereka ajiah wow sarah!"
emot-test-3,"Kemerdekaan adalah hak segala bangsa ...( Kec Yahudi,Kurdi , Catalonia , Koptik ) sbgmn kita menutup mata terhadap Penjajahan Yaman dan Qatar.Artinya standart ganda ...","Kamardhikaan riyah hak segala bhengsah ...( Kec Yahudi,Kurdi , Catalonia , Koptik ) sebagaimana kita notop matah ka Penjajahan Yaman so Qatar.Artenah standart ganda ..."
indolem-train-2085,"yang perlu diperbaiki : pelayanan kurang ramah , perlengkapan seperti handuk,air minum snack dr airy tdk di kasih walaupun menginap lebih dr 3 !","se parlo epateppa` : pelayanan korang ramah , perlengkapan enga` handuk, aeng nginum camilan dari airy ta` e berri` mase nginep lebbih dari 3 !"
indolem-test-601,televisi nyaa buremmm,televisi nahh buremmm
emot-train-1137,"Kepada jamaah Masjid Al Kautsar , Dikarenakan Nasi tumpeng ayam matang sebelum waktunya, maka dengan ini pengajian tafsir masjid Al Kautsar di ajukan hari ini. Aya aya wae...#Ramadhan berkah","Ka jama'ah Masjid Al Kautsar, Polanah Nase' tumpeng ajhem massak sabelum bhektonah, deddih pengajhien tafsir masjid Al Kautsar e majuaghi areh riyah. Badha beih...#Ramadhan berkah"
indolem-train-1915,"#BreakingNews: Aneh, Mengapa Menkumham Standar Ganda Pengesahan Pengurus PPP dan Golkar? http://tinyurl.com/lagcrks","#BeritaSantai: Aneh, Arapa Menkumham Standar Ganda Pangesahan Pengurus PPP bi` Golkar? http://tinyurl.com/lagcrks"
indolem-test-14,Syahrini Pakai Batik ke Kantor Tribun Timur Makassar http://bit.ly/1LFbeRf,Syahrini Ngangghuy Bhatek ka Kantor Tribun Timur Makassar http://bit.ly/1LFbeRf
indolem-validation-328,"Sebenarnya secara keseluruhan kamar ok, bersih, rapi dan nyaman. Cuman yg bikin kecewa waktu tdr di selimutnya ada tungau nya (kutu busuk) jadi tidurnya tidak pulas karena harus garuk2 kaki","saongghuna secara kakabhian kamar bhagus, bherseh, rapi ben nyaman. pera' se ghebey kecewa bakto tedung e salemotta bede kotona (koto buccok) dhaddhi tedungnga ta' nyeddha polana kodhu ru-gharu soko "
emot-test-250,Terima kasih kepada Undiknas Bali yang mempercayakan perjalanan company visit Singapore - Malaysia kepada Kusuma Holiday Tour,Sekelangkong dek Undiknas Bali se mercajeaghi perjalanan perusahaan ngunjungin Singapore - Malaysia dek Kusuma Holiday Tour
indolem-train-1674,"ok aja la, wi-fi kaga ada","oke bein lah, wifi nah sobhung"
indolem-train-834,"pelayanan ramah, saran aja mungkin lebih diperhatikan water heater nya. Selebihnya, OK","palayananah ramah, saran beih mungkin lebbhi perhatiaghi pemanas aengah. Salebbinah, OK"
emot-train-1721,"[USERNAME] Min kalau tidak ada perawatan Transjakarta ini bisa seperti metro mini, saya tiap hari naik Basway ini 60% mobil nya bermasalah","[USERNAME] Min mon tada' parabadhan Transjakarta reya bisa enga' metro keni', engko' bhan are nompa' Basway reya 60% montorra amasala"
indolem-validation-398,Jgn gitu ah tom @Cent_tommy: makan sehari cuma sekali gara2 di block andela gak nafsumakan ... mungkin bskbbskbgak nafsu hidup ?,Jha' deiyeh ra tom @Cent_tommy: adha'ar sa are coma sekaleh ra-gara e block andela lok nafsu ngakan ... mongkin ghu'-lagghu' lok nafsu odhi' ?
emot-validation-215,"Aq lebih takut ama manusia daripada ama setan. Gk pernah ada setan kemanusiaan, tapi kalo manusia kesetanan banyak bahkan seram abis","engko' lebbih tako' bi' manossa etembhang setan. ta' pernah bede setan kemanusiaan, tape mun manossa kasetanan banyya' sampe' tako' sara "
indolem-train-2209,perlu selimut dan tambahan papan nama di pinggir jalan supaya tidak bingung cari tempat ini,parloh sapok ben tambaan papan nyamah neng pengghir jhelen male lok bhingong nyareh kennengan riyah
indolem-validation-97,"Tweeps, ingin tahu manfaat yang bisa Anda dapatkan saat makan ubi jalar? Baca artikelnya di sini -> http://bit.ly/1xTW0lS ","Tweeps, terro taoh manfaat se bisa hedeh olle sang ngakan telah? becah artikellah neng dinnak -> http://bit.ly/1xTW0lS "
indolem-test-197,Teh hijau bisa meredam rasa lapar sehingga Anda bisa melakukan keputusan rasional tentang apa yang akan Anda makan. [The Nutrition Twins],Teh ijo bisah nahan rassah lapar deddih ba'an bisah ngala' kapotosen se masok akal tentang apa se ba'an kakannah. [The Nutrition Twins]
indolem-test-890,Aman dan nyaman + ac kurang dingin,aman bik nyaman + ac nak bek tak celep
indolem-train-2097,Politisi PDIP Masih Ngotot Jerat Samad-BW : http://fajar.co.id/headline/2015/02/20/politisi-pdip-masih-ngotot-jerat-samad-bw.html ?,Politisi PDIP Ghi' Mathettheng Ajharing Samad-BW : http://fajar.co.id/headline/2015/02/20/politisi-pdip-masih-ngotot-jerat-samad-bw.html ?
indolem-test-881,warnai seprai tidak bersih..dan lingkungan kotor.. handuk hrs diminta dulu..itupun dikasih satu..padahal ada 2 orang. dan pelayanan kurang ramah.,barnai sepre ta' bherse..ban kennenganbkotor.. andok kodhu epenta ghallu..ajiya bhai eberri' settong..magghi bada 2 oreng. ban paladhinan ta' asor.
emot-train-1239,"Kadang suka kasian sama tukang parkir, kebingungan gitu kalo markirin jet acu saking gedenya. Jadi sekarang prefer naik UFO aja deh. Lebih minimalis tempat parkirnya #KeluhanBorjuis","Kadhang dhujen neser sareng tokang parkir, kabingongan dha'neka manabi markirin jet acu Saleng rajennah. Daddhi samangken prefer naek UFO Bein lah. Lebbhi minimalis kennengngah parkiran na #KeluhanBorjuis"
indolem-test-978,"air panas gadak, 2x nginap 2 2 nya bertemu kasurnya","aeng panas sobung, 2x ngenep 22 nah atemmoh kasoorrah"
indolem-train-536,Nabi Dawud memilik kemampuan untuk melunakkan besi hanya dengan tangannya tanpa harus menempa dgn api kemudian di buat menjadi baju zirah,Nabi Dawud andhi' kemampuen ghebey maleca' beaseh ghun ngangguy tanangah tanpa koduh nempa so apoy terros eghebey deddih klambih ziarah
emot-train-2427,"[USERNAME] [USERNAME] Nah kalo ini baru bener, semua yang salah patut disalahkan buat introprksi dan membenarkan permasalahannya, bukannya udah salah e malah lari takut disalahkan","[USERNAME] [USERNAME] La mon reya bhuru bhender, sakabbhinna se sala kodhu esalaaghi kaangghuy akaca ban mabhender parmasalaan, banne la sala e mala buru tako' esalaaghi "
emot-train-3151,omg parah bnr2 insom blm ngantuk2 mata gw msh seger aja pikiran lg kacau sih kyk.gini dah efek pikiran lg tegang n hawa suntuk kesel dari kmrn hiiiiks,oh Tuhan engko' parah ongghuwan ta' bisa tedung gi' ta' du-katondu matana engko' gi' seggher bhai pekkeran pas ruwet ra enga'.riya lah tola pekkeran pas tegang ben hawa sompek pegghel dari be'eri' hiiiiks 
indolem-test-873,"kamar panas, AC rusak, kamar mandi bocor, ga nyaman banget, untung cm transit aja.","kamar panas, AC rosak, jeddhing bucor, lok nyaman sarah, ontong keng transit tok."
indolem-train-1016,sakit gatal gatal dapt hilang http://www.klinikwienarto.com  (0291)3332855 / HP. 08122893709 / PIN 29E22f2f,sake' tal-ghatal bisa maelang http://www.klinikwienarto.com  (0291)3332855 / HP. 08122893709 / PIN 29E22f2f
indolem-train-2612,kesan menginap airy rooms eco tj duren timur jakarta barat : 1. receptionistnya kurang ramah 2. kondisi kamar kotor dan pengap 3. kondisi AC tidak dingin 4. banyak semut dan kecoa dikamar mandi 5. kotor,rassana ngenep airy rooms eco tj duren temor jakarta bara' : 1. resepsionissa korang pelak 2. kondisi kamar kotor ban sowap 3. kabada'an AC ta' cellep 4. bannya' bilis ban ngirengi e jiddeng 5. kotor
indolem-train-854,"Jon Bon Jovi memiliki restoran bernama 'Soul Kitchen', di mana semua orang boleh makan apa saja dan hanya membayarnya jika mereka mau.","Jon Bon Jovi andik restoran anyamah 'Soul Kitchen, e dimmah kabbhi oreng olle ngakan apah bhein ben keng mejer mon mereka endek."
indolem-train-200,Jumlah Penumpang yang Refund Tiket di Kantor Lion Air Menyusut: Para penumpang yang terlantar akibat delay par... http://bit.ly/1vRUg9f,jumlah penumpang se maburung tiket e kantor penerbangan lion asosot: Para penumpang se terlantar polana maburung par... http://bit.ly/1vRUg9f
indolem-train-311,"hotel ditengah Kota , mudah dlditemukan , dekat dengan pusat2 pertokoan dan perbelanjaan , Banyak pedagang makanan Dan minimarket , kamar bersih , AC dingin , handuk bersih , selalu tersedia peralatan Mandi Dari airy room dan snack , Kekurangan : selimut yg kurang tebal, seperti sprei kedua, kamar Mandi Yang kurang bersih, . tetapi cukup baik . .","hotel etengnga Kottha , ghampang etemmo , semma' ban kennengngan pabarungan ban pabalanjhaan , Bannya' dhaghang kakanan Ban pasar kene' , kamar bherse , AC cellep , andok bherse , lako bada parabhut Mandi Dari airy room ban ghu'-ghangghu' ,  Kakorangan : sapo' se korang tebbel, enga' sopre kaduwa', Jiddeng Se korang bherse, . tape cokop bhaghus . ."
indolem-validation-297,ok semua.cumak satu krgnya. selimutnya bau...,oke sadhajannah.keng coman settong korangngah. sapok'eng bhau...
emot-train-571,Cuma ada aja manusia yang nggak ngerti posisi si panitia tersebut. Dengan seenaknya minta ganti tempat hanya gegara maksimal nongkrong adalah 3 jam. 3 jam masih kurang? Ebuset wkakaka,mak bede bein menungsah se tak taoh kenengnah panitia jiah. mak sekarepah dibik agantiah kenengnah gun maslah maksimahah anongrong ajiah kol 3. 3 jam gik korang? dekremah wkakaka
emot-train-1312,Enggak pernah sama sekali membatasi dia buat chatan or main sama siapa aja terserah dia. Karna..... Semakin kita larang semakin kesempatan orang buat bohongin kita tuh gede. Jadi terserah lah yah ensenang aja menjalani hubungan iniw,lok toman sekaleh ngabetessin neka ghabay chatan otaba amaen sareng sapah bein tersera neka. Amargha..... Sajhen kita larang sajen kasempadhen oreng ngomong dha' kita neh rajeh. Daddhi tersera lah yehneng-senneng bein ngajhalane gubungan nelah
indolem-train-3595,Dulu Sisil pernah salah memakai seragam sekolahnya pada hari senin karena terlambat dan disaat itu ia malah memakai baju seragam pramuka.,Lambe' Sisil perna sala ngangguy seragam sakolanah e areh senin polanah telat ben ebektoh jiyah Mala ngangguy kalambih seragam pramuka.
emot-train-2789,Ketika malam minggu tak lagi menakutkan! Balet asyik bersama orang2 hebat!,Mun malem minggu ta` pole nako`e! balet asik akompol reng-oreng gegek!
emot-validation-178,"sah-sah saja anda fans persija. Membela pemain klub favorit. Walau persija bapuk. Tapi jangan keliatan banget lah, apalagi soal Via Vallen & Simic ini. Mikir!!","sah-sah bein sampeyan fans persija. Abela pemaen klub favorit. Makeh persija bapuk. tape jha' ngataraaghi sarah lah, napa pole soal Via Vallen & Simic neka. Mekker!!"
emot-train-3487,"Saat terjadi sesuatu jgn langsung kau tunjuk musuhmu sebagai biang keroknya. Pelajari dan dalami dulu. Jangan langsung menuduh, itu juga fitnah namanya. Jika memang dirimu tahu dan ada bukti, tampilkan ke permukaan. Jgn hanya bisa menilai dengan asumsi.","E bektoh kejadien sesuatu jhek langsong hedeh noddhing mosonah dheddhih biang kerokkeh. Ajherin ben delemin ghellun. Jhek langsung nuduh, jiah kiah fitna nyamanah. Mon lakar hedeh taoh ben bedeh bhukteh, tampilaghi dek adek. Jhek keng bisa anilai bik asumsi."
indolem-train-3090,"Kamar baguss, rekomen lah buat nginap. Kamar mandi nya kalo bisa di beri pewangi supaya lebih nyaman","kamarrah mapan, esaranagi gebei nginep. Jeddingah mon bisa eberrik om room makle sajen nyaman"
emot-train-877,"Semoga dengan tayangnya film #22menit ini menjadi perantara untuk selalu menebarkan benih-benih cinta, yang akan menumbuhkan persaudaraan diantara umat manusia. #AnsorMajuSatuBarisan [URL]","ghe moghe bhi' tayangngah film #22menit neka daddhi perantarah ghabay malolo nebaraghin bhi-ombhi Tresna, se bahkan nombuaghin sataretanan e antara ommat Manisah. #AnsorMajuSettongBharisan [URL]"
indolem-train-1882,kamar mandi ada kecoa. bantal biru bau apek. lainnya oke.,jeddhingngah badha kacoa'. banthal biruh a bhau apek. laennah oke.
emot-validation-354,alergi apa coba??? Kok jd bintik-bintik gini. Kata uda karena makan ikan tuna. Apa karena cuaca yg terlalu panas kali yaa uucchhh tersiksa kena garukan,alergi apa coba`???ma` daddhi tik-bintik nga`riya. ca`na mas polana ngakan jhuko' tuna. apa polana cuaca se ce` panassa ye uucchhh taseksa kenning gheru
indolem-train-2796,"MediPutra ; PDIP Dinilai Aneh bila Terima Badrodin Kapolri: INILAHCOM, Jakarta - Anggot... http://bit.ly/1Lp6W0d  http://fb.me/mediputra.sh","MediPutra ; PDIP E nilai aneh melanah tarema Badrodin Kapolri: INILAHCOM , Jakarta - Anggot... http://bit.ly/1Lp6W0d    http://FB.me/mediputra.sh"
indolem-train-2995,"Ngaku Tidak Kenal, Tapi Syahrini Foto Bareng Feriyani Lim http://goo.gl/fb/c7374k ","Ngakoh Lok Kenal, Tapeh Syahrini Foto Bhereng Feriyani Lim http://goo.gl/fb/c7374k  "
indolem-train-2181,#BeritaMahasiswa - Air Mata Sang Ibu Iringi Pemakaman Mahasiswa UPI yang Tewas Diseret Mobil 30 Km Mahasiswa Unive? http://ift.tt/1LUgkcG,#beritamahasiswa - aeng mata tang ebok noro'e pangobhuran mahasiswa UPI se mate eseret montor 30 km mahasiswa kampus? http://ift.tt/1LUgkcG
indolem-test-186,Cantikmu mengalahlan semua??? ? Kamulah Takdirku by Raffi Ahmad & Nagita Slavina ? https://path.com/p/1fECEN,Raddhinah hedeh ngalaen kabbhi??? ? Kamulah Takdirku by Rafi Ahmad & Nagita Slavina ? https://path.com/p/1fECEN
indolem-train-1831,"Kalo ngomong pake fakta, Bung @kompascom: Kalau PDIP Adem Ayem, Artinya Ada Deal Penunjukan Badrodin http://kom.ps/AFqKLU  @PintarPolitik","Kalo ngomong pake fakta, Bung @kompascom: Mon PDIP NangTennang, Artenah Badha Persetuan Epelenah Badrodin http://kom.ps/AFqKLU  @PintarPolitik"
indolem-train-3442,2 Kantor Dinas Pemerintah Provinsi Ini Kibarkan Bendera Merah Putih Koyak http://dlvr.it/8g7sWS,2 Kantor Dinas Pemerenta Provinsi riyah Ngibaraghi Bendera Mera Pote Rosak http://dlvr.it/8g7sWS
indolem-test-820,"Ini adalah 1x sy pakai airy.Kesan 1 memang beda pelayanan dengan hotel berbintang,but fine.Kaget surprise dan seneng bngt dpt box meal free pula.Kebersihan kerapihan kamar keren dexh.Apalagi kamar mandi bathup mantabbb wes.sayang Ac kurang dingin,TV mati hidup swndiri berulang2 bahkan respon receptionist buruk.Internet juelek pollll.lumayan aja wes","Neka engghi 1x kaula ngangguy airy. Kesan 1 lakar bidha pelayananna sareng hotel  se abintang, tape ta'anapah. Takerjhet ban senneng Sarah Olle jhajan kotakgen gratis pole. Kabersean karapian kamar keren lakar. Napahpole jeddhingngah bathup mantab. wes. sayang AC nah Korang cellep, tv mate odhi' dhibi' a Lang Olang bahkan respon receptionist jhubek. Internet jubek sarahhh. Lomayan Bein wes"
emot-train-2722,"Iya, saya sadar saya tidak dibutuhkan. Saya sadar kemana saya harus pergi. Tapi kenapa setiap saya pergi selalu dicari? Apakah saya hanya diperlukan pada saat dibutuhkan saja?","Iya, engko' sadar engko'ta' ekabhuto. Engko' sadar da'emma engko' kodhu nyenggha. Tape arapa bhan engko' nyenggha lako esare? Apa engko' coma ekaparlo ebakto ekabhuto malolo?"
emot-train-3101,Apa itu keposesifan gue sama sahabat gue takut diapa2in sama L/ Apa gue jealous karena gue lagi ga ada gebetan yang bisa diajak jalan/ Apa gue takut kehilangan sahabat/ Apa gue jealous karena E deket sama L,napa neka kaposesifen kaula sareng sohabat kaula takok e pa-apaen sareng L/ Apah kaula temburuh amargha kaula ghi' sobung gebedhab se bisa e ajheg jhalan/ Apa kaulah takok kaelangan sohabat/ Apah kaula temburuh amargha E semmak sareng L
emot-train-1319,Cara batalin tempat sampah made in jerman yg sudah terlanjur diadakan oleh gub sebelumnnya gimana pak??? Apa kita belah jadi dua biar ahoker pada happy?? Kalian ini kok kerjanya nyinyirin gubernur anies bae..,cara maburung tempat sampah ghebeyan jerman se la mare epabede bi' gubernur sabellunna beremma pak??? apa abe' bella dhaddi duwe' ma' le fans na pak ahok pade senneng?? abe'dhibi' ma' lakona nyi-nginyiaghi gubernur anies bhai..
emot-test-107,"Lah elu yang harusnya ditanya teh, kenapa bisa berasumsi guw mah kacang tanpa kulit, maksudnya apa hayo? Ke sana juga kan maksud loooo","lah sampeyan se kodunnah e tanyah teh, anapah bisa nge asumsikulah reh kacang loppah kolek'eng, maksoddeh apah ayoh? ka issah jughan kan maksoddeh sampeyan"
indolem-train-2780,"Masih belum bisa move on after KONSER DARI HATI AFGAN semalem, one of my fave song, so heartbreaker? https://instagram.com/p/zqcQhRiGvK/","gi`ta` mare bisa pindah samarena KONSER DARI HATI AFGAN samalem, settong dari lagu sennenganna engko`, dhaddhi lebbih patah ate? https://instagram.com/p/zqcQhRiGvK/"
indolem-validation-247,Botul tuh >> PDIP Dinilai Aneh bila Terima Badrodin Kapolri via @inilahdotcom http://ini.la/2180858,Bener jiah >> PDIP Enilai Aneh Mon Atremah Badrodin Kapolri via @inilahdotcom http://ini.la/2180858
indolem-test-755,"kotor..seprei banyak nodanya..handuk juga,keliatam kamar jarang dibersihin..reception cuma sendiri..jadi lama kalau minta peralatan mandi..lantai kotor...","kotor..seprei bannyak nodannah..andhuk jughan,eketarah kamar lok toman e berse'en..reception coman kadhibi'..daddhi abit manabih menta peraladhan mandih..lantai kotor..."
emot-train-899,"Gak heran sih sama driver gocar yg ngeluh macet. Sama kayak gue ngeluh pas lagi kerja. Terserah deh Pak, saya pura2 gak denger. Capek juga soalnya.","Ta' heran sih so driver gocar se aserroh macet. Padeh so sengko' aserroh bhekto alakoh. Pa', sengko'  Ding ma ta' ngiding. Lessoh kiyah soalah."
indolem-test-335,Pelayanan nya sangat bagus Tetapi kamar nya kurang bersih Agak sedikit bau Dan seperti wisma,Pelayanannah sanget bhagusTape kamarrah korang berse semmoh bau ban akadi wisma
indolem-train-897,Buat apa lah susah cari kesana kesini sudah didepan mata? ? Kamulah Takdirku by Raffi Ahmad & Nagita Slavina ? https://path.com/p/1d1fcr,Ghebey apa la sossa nyareh ka man dimman la e ade'en matah? ? Ba'an Tang Takdir deri Raffi Ahmad so Nagita Slavina ? https://path.com/p/1d1fcr
indolem-train-2902,"Kadang, mereka yg pergi kadang karena terlalu lelah untuk bertahan. :')","dhang kadhang, mereka se meyos kadhang amargha terlaloh lessoh ghabay bertahan. :')"
indolem-train-2361,Nyaman & lumayan bersih. Menurut saya menu sarapan kurang bervariasi dan hot spot wifi perlu ditambah.,Nyaman & lomayan berse. Manorot kaula menu sarabhan korang a variasi ban hot spot wifi parlo e tamba.
emot-validation-391,saya berusaha bertahan pada situasi dimana saya di teror dari berbagai sisi (kaum hawa lainnya yang kagum akan paras manusia yang saya ceritakan sebelumnya) di bully karna terlalu sering berduaan. di kirimi berbagai surat ancaman dari berbagai kaum hawa di setiap kelas yg brbeda.,engkok la ngusahaaghi ngempet e kebedeen edimmah se engkok eteror deri benyak kenengan( golongan binikan se lebur perobaknah manossah bekal eceretaaghi sebelummah) e kelakoh polannah seggut wekdueween . ekeremin cemmacem sorat deri binian e saben kelas se bideh.
emot-train-627,"Seringkali kita luput menyadari, betapa banyaknya kita meminta cinta dri orang lain betapa bnyknya kita mminta perhatian dri orang lain, tapi betpa sedikitnya kita memberi cinta dan perhatian pda org lain #fiersabesari","seggut aben dhibik sadar, cek benyak'en abeen dhibik menta cinta ka oreng lain ben cek benyaen kiyah abek'en dhibik mentah perhatian deri oreng lain. keng cek sakunnik'en abek'en dhibik marengen cinta ben perhatian ka oreng lain#fiersabesari"
emot-train-739,"Lu sebut ""Bumi Pancasila""? Ustadz lu sebut, ""PANTATCINA"". Demokrasi = thoghut. OTAK","hedeh nyebbhut ""Bhumeh Pancasila""? Ustadz hedeh sebbhut, ""BURIK'ENGCENAH"". Demokrasi = thoghut. OTAK"
indolem-train-2428,"ac kamar berisik, staf hotel tidak ramah, makanan kurang sip","ac kamarah enger, staf hotelah tak brencah, ngakanah tak nyaman"
emot-test-186,Cinta datang tanpa di rencanakan Cinta datang begitu saja Tidak pernah ada waktu dan tempat untuk cinta sejati Semuanya terjadi tnp sengaja. Dlm satu detak jantung Dalam satu irama Tapi bisa menghasilkan Moment yang penuh arti #keseleoCinta #EfekGaBisaTidur [URL],Tresna se dhateng tanpa erencanaaghin tresna dhateng deiyeh bein lok toman badha bhakto ban kennengngan ghabay cinta sejati Sadhajanah kadaddhian tanpa sengaja. Dhalem settong dettag jantung dhalem settong irama Tape bisa ngaselaghin bhakto se penoh arteh #tepeleco'Cinta #EfekLokBisaTedung [URL]
indolem-train-2111,Shower dan pemanas kamar no 7 lantai 2 perlu diperbaiki,pancoran ban pamanas kamar no 7 tingkat 2 parlo epateppa' i
emot-train-3103,Hey kamuuhhh!! semoga qt dijauhkan dari keputusan yang bodoh ituu Selamat menjalankan ibadah puasa juga budiirrr@olfi_opi,e been!! mander mogeh engkok bik been ejeuagi deri kepotosan buduh segellek selamet angalakonin apasah kiyah budirrr@olfi_opi
emot-train-718,"Karna orang(presiden kita jkw)ini memang dapat amanah buat mengerjakan ini,andai nyawa dia sendiri yg dimintak oleh IBU PERTIWI agar bangsa ini maju,sejahtera dan Adil beliu pasti berikan.salam sy buat sodara yg ada dipapua [USERNAME]","Polanah oreng (presiden kita Jokowi) reh lakar olle amanah ghebey ngerja'aghi riyah, andai nyabenah jiyah dhibi' se e mintah IBU PERTIWI sopajeh bhengsah riyah maju, sejahtera ben Adil beliau pasteh abherri'. tang salam ghebey taretan se badha e papua [USERNAME]"
emot-train-1754,"Ku sadari satu pilihan ku bersamamu di tempat ini, jalani hari dengan semangat yang baru, walau tak seindah yg ku harapkan, tak seburuk yg ku bayangkan, ku tetap berdiri jalani hari penuh warna (yg ngerti pst pada nyanyi )","Kaula nyadar settong pelehan kaula abhereng sampeyan e ka'dhinto,  jhalane are bi' semangat se anyar, maske tak sa indah se kaula arepaghin, tak sa jhubek se kaulau bayangaghin, kaula paggghun naddheg jhalane are penuh bharna (se ngarte paste padha anyanyi )"
indolem-train-1398,"PDIP Dinilai Aneh bila Terima Badrodin Kapolri: INILAHCOM, Jakarta - Anggota Komisi III DPR Fraksi Golkar, Bam... http://bit.ly/1Lp7288 ","PDIP E nilai Ane Mon Neremah Badrodin Kapolri: INILAHCOM, Jakarta - Anggota Komisi III DPR Fraksi Golkar, Bam... http://bit.ly/1Lp7288 "
indolem-train-2329,"sayangnya: 1. handuknya bau 2. odolnya bekas pas saya buka, sudah terpakai 3. wifi tidak sampai ke kamar 4. alamat sepertinya ga sesuai. harusnya dangdeur indah 1 no 20 bukan dangdeur indah no 20. tks","emanna: 1. andokka bau 2. odolla karena pas engko' mukka', la taangghuy 3. wifi ta' sampe' ka kamar 4. alamat masena ta' pade. kodhuna dangdeur indah 1 no 20 benni dangdeur indah no 20. kaso'on "
emot-train-46,"anjiir via vallen digituin sm nih org dan dia casually cm blg ""are u angry"" hmm emang hal kaya gitu sebiasa itu sih buat orang luar terutama asal negara2 eropa","asem via vallen epanga'ruwa bi' riya oreng ben jeriya entengnga pera' abele ""ba'na ngoso'"" hmmm pajhet parkara enga' ruwa se biasa ruwa ye ghebey oreng luar otamana asal naghara2 eropa"
indolem-test-464,"Fasilitas lengkap, untuk kebersihan tempat tidur (bantal, selimut dan sprei) tolong diperhatikan. Karena lumayan kotor.","kalengkapan lengkap, ghebey kabhersean kennengan tedung (bhantal, salemot ben sprei) tolong e perhatikan. polana pendhe gheddhe'."
indolem-train-3488,ga ad air panas ny.  tidak sesuai dengan promosi,sobung aeng panassah. lok sasoai sareng promosi
indolem-train-2556,Tolong jangan datang (lagi) kalau hanya untuk menyakiti (lagi) dan kamu pergi (lagi).,Tolong jhe' datang (pole) mun pera' gebey nyake'e (pole) ben ba'na minggat (pole).
