id,ind_text,tgt_text
emot-train-3261,"Hanya modal walikota Solo,bgmn mungkin bs menaklukkan belantara Jkrta.Dan disusul bs menaklukkan Nusantara.Dia sendirian?.Tanpa dukungan TAIPAN,dan media sosial,Mustahil.Konsekwensi:dikomando taipan. [URL]","Mung ibu kuthane walikota Solo, kepiye carane bisa nelukake alas-alas Jakarta lan  bisa nelukake Nuswantara.dheweke dhewean?.Tanpa dukungan TAIPAN, lan media sosial, Mokal.Akibate: diprentah dening sawijining taipan. [URL]"
emot-train-1415,"Berada di lingkungan yang berisi orang-orang hebat itu akan menyadarkan kita betapa pentingnya upgrade diri dan jadi OUT STANDING! Salah satunya duta bahasa, kemampuan mereka itu wow bgt!","Ana ing panggon kang isine uwong-uwong henat iku bakalan ngawe awak dhewe sadhar pentinge upgrade awak lan dadi OUT STANDING! (luwih saka hebat lan cukup) Salah sijine duta bahasa, kemampuan dhewekke kabeh wow banget!"
emot-test-3,"Kemerdekaan adalah hak segala bangsa ...( Kec Yahudi,Kurdi , Catalonia , Koptik ) sbgmn kita menutup mata terhadap Penjajahan Yaman dan Qatar.Artinya standart ganda ...","Kamardikan punika hak kabeh bangsa ...(sak liyone Yahudi,Kurdi , Katalonia , Koptik ) koyo awak dhewe nutup mata karo Penjajahan Yaman lan Qatar.Artine standar ganda ..."
indolem-train-2085,"yang perlu diperbaiki : pelayanan kurang ramah , perlengkapan seperti handuk,air minum snack dr airy tdk di kasih walaupun menginap lebih dr 3 !","sing butuh didandani : pelayanan sing kurang ramah , piranti kayata andhuk,banyu ombe cemilan saka airy sing ora diwenehke sanajan nginep luwih saka 3 !"
indolem-test-601,televisi nyaa buremmm,tivinee bruwettt
emot-train-1137,"Kepada jamaah Masjid Al Kautsar , Dikarenakan Nasi tumpeng ayam matang sebelum waktunya, maka dengan ini pengajian tafsir masjid Al Kautsar di ajukan hari ini. Aya aya wae...#Ramadhan berkah","Kanggo jamaah Masjid Al Kautsar, Amarga sega tumpeng pitik mateng saurunge wektune, dadi pengajian tafsir masjid Al Kautsar di majukne dina iki. Ana ana wae...#Ramadhan berkah"
indolem-train-1915,"#BreakingNews: Aneh, Mengapa Menkumham Standar Ganda Pengesahan Pengurus PPP dan Golkar? http://tinyurl.com/lagcrks ","#PawartaCendhek: Aneh, Ngapa Menkumham Standar Ganda Ngesahake Pengurus PPP dan Golkar? http://tinyurl.com/lagcrks"
indolem-test-14,Syahrini Pakai Batik ke Kantor Tribun Timur Makassar http://bit.ly/1LFbeRf,Syahrini Ngagge Batik neng Kantor Tribun Wetan Makassar http://bit.ly/1LFbeRf
indolem-validation-328,"Sebenarnya secara keseluruhan kamar ok, bersih, rapi dan nyaman. Cuman yg bikin kecewa waktu tdr di selimutnya ada tungau nya (kutu busuk) jadi tidurnya tidak pulas karena harus garuk2 kaki","Bener sakabèhé kamar ok, resik, rapi lan nyaman. Sing gawe kuciwa pas turu ning kemul ana kamitetep (kutu busuk) dadi aku ora iso turu merga kudu ngeruk sikilku."
emot-test-250,Terima kasih kepada Undiknas Bali yang mempercayakan perjalanan company visit Singapore - Malaysia kepada Kusuma Holiday Tour,Matur nuwun tumrap Undiknas Bali sing mitayakake lumakune company sowan Singapore - Malaysia marang Kusuma Holiday Tour
indolem-train-1674,"ok aja la, wi-fi kaga ada","Iyo wae lah, wifi gak ono"
indolem-train-834,"pelayanan ramah, saran aja mungkin lebih diperhatikan water heater nya. Selebihnya, OK","paladenane grapyak, saran wae paling luwih diwigatekke water heater e. Sakluwihe OK"
emot-train-1721,"[USERNAME] Min kalau tidak ada perawatan Transjakarta ini bisa seperti metro mini, saya tiap hari naik Basway ini 60% mobil nya bermasalah","[USERNAME] Min, yen ora ana perawatan, Transjakarta iki bisa kaya mini metro, saben dina numpak Basway, 60% montor ana masalah."
indolem-validation-398,Jgn gitu ah tom @Cent_tommy: makan sehari cuma sekali gara2 di block andela gak nafsumakan ... mungkin bskbbskbgak nafsu hidup ?,Ojo ngunu lah Tom @Cent_Tommy: mangan sedino mok pisan gara-gara diblock Andela gak nafsu mangan ... paling sesok-sesok ora nafsu urip?
emot-validation-215,"Aq lebih takut ama manusia daripada ama setan. Gk pernah ada setan kemanusiaan, tapi kalo manusia kesetanan banyak bahkan seram abis","Aku luwih wedi karo manungsa luwung karo dhemit. Ora nate ana dhemit, nanging yen manungsa kesetanen akeh malah medeni banget"
indolem-train-2209,perlu selimut dan tambahan papan nama di pinggir jalan supaya tidak bingung cari tempat ini,Perlu kemul ambek tambahan papan nama nag pinggir dalan supoyo ora bingung goleki panggonan iki
indolem-validation-97,"Tweeps, ingin tahu manfaat yang bisa Anda dapatkan saat makan ubi jalar? Baca artikelnya di sini -> http://bit.ly/1xTW0lS ","Tweeps, pingin eruh manfaat sing isa mok entukne pas mangan tela rambak? Waca artikele ning kene -> http://bit.ly/1xTW0lS "
indolem-test-197,Teh hijau bisa meredam rasa lapar sehingga Anda bisa melakukan keputusan rasional tentang apa yang akan Anda makan. [The Nutrition Twins],Teh ijo bisa ngurangi rasa luwe sahengga kowe bisa nglakokke kaputusan rasional bab apa sing meh tok pangan. [The Nutrition Twins]
indolem-test-890,Aman dan nyaman + ac kurang dingin,Aman lan nyaman + AC kurang adem
indolem-train-2097,Politisi PDIP Masih Ngotot Jerat Samad-BW : http://fajar.co.id/headline/2015/02/20/politisi-pdip-masih-ngotot-jerat-samad-bw.html ?,Politisi PDIP Isih Ngotot Cekel Samad-BW : http://fajar.co.id/headline/2015/02/20/politisi-pdip-masih-ngotot-jerat-samad-bw.html ?
indolem-test-881,warnai seprai tidak bersih..dan lingkungan kotor.. handuk hrs diminta dulu..itupun dikasih satu..padahal ada 2 orang. dan pelayanan kurang ramah.,werna seprei ora resik..lan lingkungan reged.. anduk kudu dijaluk disik..kuwi pun diwenehi siji..padahal ana 2 wong. lan pelayanane kurang grapyak.
emot-train-1239,"Kadang suka kasian sama tukang parkir, kebingungan gitu kalo markirin jet acu saking gedenya. Jadi sekarang prefer naik UFO aja deh. Lebih minimalis tempat parkirnya #KeluhanBorjuis","Kadhang aku mesakake karo tukang parkir, aku bingung yen parkir jetkui amarga ukurane gedhe banget. Dadi saiki aku luwih seneng njupuk UFO. Parkiran luwih minimalis #ProtesBorjuis"
indolem-test-978,"air panas gadak, 2x nginap 2 2 nya bertemu kasurnya","banyu panas ora ana, Nginep pindho tetep loro-lorone ketemu kasure"
indolem-train-536,Nabi Dawud memilik kemampuan untuk melunakkan besi hanya dengan tangannya tanpa harus menempa dgn api kemudian di buat menjadi baju zirah,Nabi Dawud duwe kemampuan nggo ngelunake wesi mung nganggo tangane tanpo kudu nempa nganggo geni banjur digawe dadi baju zirah
emot-train-2427,"[USERNAME] [USERNAME] Nah kalo ini baru bener, semua yang salah patut disalahkan buat introprksi dan membenarkan permasalahannya, bukannya udah salah e malah lari takut disalahkan ","[USERNAME] [USERNAME] Nah yen iki bener, kabeh sing salah bisa disalahke kanggo intropeksi lan mbenerake masalahe, dudu wis salah malah ngalih wedi yen disalahke"
emot-train-3151,omg parah bnr2 insom blm ngantuk2 mata gw msh seger aja pikiran lg kacau sih kyk.gini dah efek pikiran lg tegang n hawa suntuk kesel dari kmrn hiiiiks,Ya Gusti tenanan insomnia durung ngatuk-ngantuk mripatku isih seger wae pikiran lagi semraut sih koyo. ngene wes efek pikiran lagi tegan lan howo mboseni mangkel seko wingi hiiiiks
indolem-test-873,"kamar panas, AC rusak, kamar mandi bocor, ga nyaman banget, untung cm transit aja.","kamar sumuk, AC rusak, kulah bocor, ra penak tenan, untung mung nggo transit wae."
indolem-train-1016,sakit gatal gatal dapt hilang http://www.klinikwienarto.com  (0291)3332855 / HP. 08122893709 / PIN 29E22f2f,lara gatel-gatel iso ilang http://www.klinikwienarto.com  (0291)3332855 / HP. 08122893709 / PIN 29E22f2f
indolem-train-2612,kesan menginap airy rooms eco tj duren timur jakarta barat : 1. receptionistnya kurang ramah 2. kondisi kamar kotor dan pengap 3. kondisi AC tidak dingin 4. banyak semut dan kecoa dikamar mandi 5. kotor,Kesan nginep nag Airy rooms eco Tanjung Duren Timur Jakarta Barat: 1. resepsionise kurang ramah 2. kondisi kamare endut ambek pengap. 3. Kondisi AC-ne ora adem. 4. Akeh semut ambek corone nag jedinge. 5. Endut
indolem-train-854,"Jon Bon Jovi memiliki restoran bernama 'Soul Kitchen', di mana semua orang boleh makan apa saja dan hanya membayarnya jika mereka mau.",Jon Bon Jovi ndhuweni restoran jenenge 'Soul Kitchen' sing ndi kabeh uwong oleh mangan apa wae lan mung mbayar yen dhewekke gelem
indolem-train-200,Jumlah Penumpang yang Refund Tiket di Kantor Lion Air Menyusut: Para penumpang yang terlantar akibat delay par... http://bit.ly/1vRUg9f,Jumlah Sing numpak sing Mbalikne Tiket ning Kantor Lion Air Susust: Para sing numpak sing terlantar merga ditunda par... http://bit.ly/1vRUg9f
indolem-train-311,"hotel ditengah Kota , mudah dlditemukan , dekat dengan pusat2 pertokoan dan perbelanjaan , Banyak pedagang makanan Dan minimarket , kamar bersih , AC dingin , handuk bersih , selalu tersedia peralatan Mandi Dari airy room dan snack , Kekurangan : selimut yg kurang tebal, seperti sprei kedua, kamar Mandi Yang kurang bersih, . tetapi cukup baik . . ","hotel ing tengah kutha, gampang ditemokake, cedhak karo pusat tuku-tuku lan toko blanjan, akeh bakul jajanan lan minimarket, kamar resik, AC adhem, anduk resik, tansah dicepaki ubarampe adus saka airy room lan jajanan, kekurangane kemul sing kurang kandel, kaya sprei kapindho, jedinge sing kurang resik...nanging cukup apik"
indolem-validation-297,ok semua.cumak satu krgnya. selimutnya bau...,Uwes kabeh. Mok siji kurange. kemule ambu...
emot-train-571,Cuma ada aja manusia yang nggak ngerti posisi si panitia tersebut. Dengan seenaknya minta ganti tempat hanya gegara maksimal nongkrong adalah 3 jam. 3 jam masih kurang? Ebuset wkakaka,Cuma ono wae menungso sing gak ngerti posisine panitia iku. Ambek sak enake njaluk ganti enggon mok gara-gara maksimal jandon 3 jam. 3 jam isek kurang? loalah wkawkaka
emot-train-1312,Enggak pernah sama sekali membatasi dia buat chatan or main sama siapa aja terserah dia. Karna..... Semakin kita larang semakin kesempatan orang buat bohongin kita tuh gede. Jadi terserah lah yah ensenang aja menjalani hubungan iniw,Ora tau blas batesi deke  chat utowo dolanan karo sopo wae sak karepe deke. Polahe ... nag tambah dipenging kesempatan wong ngomongno awak dewek iku gede. Dadi sak karep lah seneng wae ngelakoni hubungan iki
indolem-train-3595,Dulu Sisil pernah salah memakai seragam sekolahnya pada hari senin karena terlambat dan disaat itu ia malah memakai baju seragam pramuka.,Biyen Sisil tau salah nganggo seragam sekolahe ing dina Senin merga telat lan nalika iku dheweke malah nganggo seragam pramuka.
emot-train-2789,Ketika malam minggu tak lagi menakutkan! Balet asyik bersama orang2 hebat!,Pas malem minggu ora medenei meneh! Balet asyik karo wong-wong hebat!
emot-validation-178,"sah-sah saja anda fans persija. Membela pemain klub favorit. Walau persija bapuk. Tapi jangan keliatan banget lah, apalagi soal Via Vallen & Simic ini. Mikir!!","sah-sah wae kowe penggemar Persija. Belo pemain klub kesayangan. Senadyan Persija elek. Ning ojo dideloke bangetlah, opo meneh perkoro Via Vallen & Simic iki. Mikir!!"
emot-train-3487,"Saat terjadi sesuatu jgn langsung kau tunjuk musuhmu sebagai biang keroknya. Pelajari dan dalami dulu. Jangan langsung menuduh, itu juga fitnah namanya. Jika memang dirimu tahu dan ada bukti, tampilkan ke permukaan. Jgn hanya bisa menilai dengan asumsi.","Pas kedadean ojo lansung tok tunjuk musuhmu sing dadi gawe perkorone. Sinaui lan njeroni disik. Ojo langsung nuduh, kui yo fitnah jenenge. Yen emang awakmu ngerti lan ono bukti, duduhen nang permukaan. Ojo mung iso ngenilai nganggo asumsi."
indolem-train-3090,"Kamar baguss, rekomen lah buat nginap. Kamar mandi nya kalo bisa di beri pewangi supaya lebih nyaman","Kamar apikk, tak sarankelah nggo nginep. Kamar mburine nek iso dikei pewangi ben lewih nyaman"
emot-train-877,"Semoga dengan tayangnya film #22menit ini menjadi perantara untuk selalu menebarkan benih-benih cinta, yang akan menumbuhkan persaudaraan diantara umat manusia. #AnsorMajuSatuBarisan [URL]","Muga diputere film #22menit iki isa dadi wadhah kanggo nyebarke bibit-bibit asmara, sing bakal mbangun rasa persaudaraan antara umat menungsa. #AnsorMajuSatuBarisan [URL]"
indolem-train-1882,kamar mandi ada kecoa. bantal biru bau apek. lainnya oke.,"jedinge ana coro, bantal biru mambu apek, liyane oke."
emot-validation-354,alergi apa coba??? Kok jd bintik-bintik gini. Kata uda karena makan ikan tuna. Apa karena cuaca yg terlalu panas kali yaa uucchhh tersiksa kena garukan,Alergi opo yo? kok dadi ono tutul-tutule ngene. Jare paklek polahe iwak tuna. opo polahe cuaca sing terlalu panas yo uucchhh kesekso kenek kukuran
indolem-train-2796,"MediPutra ; PDIP Dinilai Aneh bila Terima Badrodin Kapolri: INILAHCOM, Jakarta - Anggot... http://bit.ly/1Lp6W0d  http://fb.me/mediputra.sh ","MediPutra ; PDIP Diarani Wagu menawa Nrima Badrodin Kapolri: INILAHCOM, Jakarta - Anggot... http://bit.ly/1Lp6W0d  http://fb.me/mediputra.sh "
indolem-train-2995,"Ngaku Tidak Kenal, Tapi Syahrini Foto Bareng Feriyani Lim http://goo.gl/fb/c7374k ","Ngaku Ora Kenal, nanging Syahrini Foto Bareng Feriyani Lim http://goo.gl/fb/c7374k "
indolem-train-2181,#BeritaMahasiswa - Air Mata Sang Ibu Iringi Pemakaman Mahasiswa UPI yang Tewas Diseret Mobil 30 Km Mahasiswa Unive? http://ift.tt/1LUgkcG,#BeritaMahasiswa - Air Mata Sang Ibu Iringi Pesaraen Mahasiswa UPI ingkang Sedho Keseret Mobil 30 Km Mahasiswa Unive? http://ift.tt/1LUgkcG
indolem-test-186,Cantikmu mengalahlan semua??? ? Kamulah Takdirku by Raffi Ahmad & Nagita Slavina ? https://path.com/p/1fECEN,Ayumu ngalahke kabeh??? ? Kamulah Takdirku saking Raffi Ahmad & Nagita Slavina ? https://path.com/p/1fECEN
indolem-train-1831,"Kalo ngomong pake fakta, Bung @kompascom: Kalau PDIP Adem Ayem, Artinya Ada Deal Penunjukan Badrodin http://kom.ps/AFqKLU  @PintarPolitik","Nag ngomong nganggo fakta, Bung @kompascom: Nag PDIP Adem Ayem, Artinya Ono Kesepakatan Penunjukan Badrodin http://kom.ps/AFqKLU  @PintarPolitik"
indolem-train-3442,2 Kantor Dinas Pemerintah Provinsi Ini Kibarkan Bendera Merah Putih Koyak http://dlvr.it/8g7sWS,2 Kantor Dinas Pemerintah Provinsi iki Ngibarke Bendara Merah Putih Koyak  http://dlvr.it/8g7sWS
indolem-test-820,"Ini adalah 1x sy pakai airy.Kesan 1 memang beda pelayanan dengan hotel berbintang,but fine.Kaget surprise dan seneng bngt dpt box meal free pula.Kebersihan kerapihan kamar keren dexh.Apalagi kamar mandi bathup mantabbb wes.sayang Ac kurang dingin,TV mati hidup swndiri berulang2 bahkan respon receptionist buruk.Internet juelek pollll.lumayan aja wes","Iki lagek pisan aku gawe airy. Kesan sing awitan ancene bedo pelayanane karo hotel berbintang, tapi ora opo-opo se. Njumbol ambek senenge pol oleh box meal, gratis sisan. Kebersihane, kerapihane kamar apik lah. Opo maneh jedinge mantep wes. Eman AC-ne kurang adem, TV makan mati dewe bolak-balik sampek tanggepane receptionise elek. Internete elek'e pol. Lumayan ae wes"
emot-train-2722,"Iya, saya sadar saya tidak dibutuhkan. Saya sadar kemana saya harus pergi. Tapi kenapa setiap saya pergi selalu dicari? Apakah saya hanya diperlukan pada saat dibutuhkan saja?","Iyo, aku nyadar aku ora dibutuhke. Aku nyadar neng edni aku kudu lungo. Ning ngopo ben aku lungo mesthi digoleki? Opo aku mung dibutuhke pas dibutuhke wae?"
emot-train-3101,Apa itu keposesifan gue sama sahabat gue takut diapa2in sama L/ Apa gue jealous karena gue lagi ga ada gebetan yang bisa diajak jalan/ Apa gue takut kehilangan sahabat/ Apa gue jealous karena E deket sama L,"Apa kuwi posesif aku karo kanca kenthel aku wedi diapak-apakke karo L, Apa aku cemburu mergo aku ora ndue pacar/  Apa aku wedi kelangan sahabatku/ Apa aku cemburu merga E cedhak karo L"
emot-train-1319,Cara batalin tempat sampah made in jerman yg sudah terlanjur diadakan oleh gub sebelumnnya gimana pak??? Apa kita belah jadi dua biar ahoker pada happy?? Kalian ini kok kerjanya nyinyirin gubernur anies bae..,Cara mbatalke wadah uwuh gaweane jerman sing wis bacut diadakne ing grub sakdurunge kperiye ya pak?? Apa awakdhewe betah dadi loro ben ahoker padha seneng?? Kowe kabeh iki kok kerjane nyinyiri gubernur Anies wae
emot-test-107,"Lah elu yang harusnya ditanya teh, kenapa bisa berasumsi guw mah kacang tanpa kulit, maksudnya apa hayo? Ke sana juga kan maksud loooo","Lah kowe sing kudune ditakoni Mbak, ngopo isu mikir aku ki kacang tanpo kulit, maksude opo hayo? Mreno to yoan maksdumu"
indolem-train-2780,"Masih belum bisa move on after KONSER DARI HATI AFGAN semalem, one of my fave song, so heartbreaker? https://instagram.com/p/zqcQhRiGvK/ ","Isih durung isa mandheg ngeling-eling bar KONSER DARI HATI AFGAN mau bengi, salah siji lagu kesenenganku, rasane marakke ati lara? https://instagram.com/p/zqcQhRiGvK/ "
indolem-validation-247,Botul tuh >> PDIP Dinilai Aneh bila Terima Badrodin Kapolri via @inilahdotcom http://ini.la/2180858,Bener iku >> PDIP Diarani Aneh yen Nampa Badrodin Kapolri liwat @inilahdotcom http://ini.la/2180859
indolem-test-755,"kotor..seprei banyak nodanya..handuk juga,keliatam kamar jarang dibersihin..reception cuma sendiri..jadi lama kalau minta peralatan mandi..lantai kotor...","reged..sprei akeh regedane..andhuk barang, ketok kamar arang diresiki..resepsionis mung dhewean..dadi suwe nek njaluk piranti adus..jubin reged..."
emot-train-899,"Gak heran sih sama driver gocar yg ngeluh macet. Sama kayak gue ngeluh pas lagi kerja. Terserah deh Pak, saya pura2 gak denger. Capek juga soalnya.","Ora nggumun sih karo sopir gocar sing sambat macet. Pada kayak aku sambat pas lagi kerja. Karepe deh Pak, aku macak ora krungu. Kesel uga soale."
indolem-test-335,Pelayanan nya sangat bagus Tetapi kamar nya kurang bersih Agak sedikit bau Dan seperti wisma,Pelayanane apik banget Ning kamare kurang resi Rodo mambu Lan koyo wisma
indolem-train-897,Buat apa lah susah cari kesana kesini sudah didepan mata? ? Kamulah Takdirku by Raffi Ahmad & Nagita Slavina ? https://path.com/p/1d1fcr,Nggo opo angel gole rono rene wis neng ngarep moto? ? Kamulah Takdirku saking Raffi Ahmad & Nagita Slavina ? https://path.com/p/1d1fcr
indolem-train-2902,"Kadang, mereka yg pergi kadang karena terlalu lelah untuk bertahan. :')","Kadhang, wong sing lunga merga wis kesel bertahan. :')"
indolem-train-2361,Nyaman & lumayan bersih. Menurut saya menu sarapan kurang bervariasi dan hot spot wifi perlu ditambah.,Nyaman lan lumayan resik. Miturutku daftar sarapan kurang akeh jinise lan hotspot WiFi perlu ditambah.
emot-validation-391,saya berusaha bertahan pada situasi dimana saya di teror dari berbagai sisi (kaum hawa lainnya yang kagum akan paras manusia yang saya ceritakan sebelumnya) di bully karna terlalu sering berduaan. di kirimi berbagai surat ancaman dari berbagai kaum hawa di setiap kelas yg brbeda.,saya berusaha bertahan ning situasi neng endi aku diteror seko berbagai sisi (kaum wanita liyone sing kagum rai menungso sing tak certitake sadurunge) dirundung mergo kekerepen wong loronan. dikirimi berbagai sirat ancemen seko berbagai kaum wanito neng ben kelas sing werno-werno.
emot-train-627,"Seringkali kita luput menyadari, betapa banyaknya kita meminta cinta dri orang lain betapa bnyknya kita mminta perhatian dri orang lain, tapi betpa sedikitnya kita memberi cinta dan perhatian pda org lain #fiersabesari","Kerep awakedhewe luput reti, menawa akehe awakedhewe njaluk tresna seka wong liya lan nalika akehe awakedhewe njaluk pangerten seka wong liya, ning sithike awakedhewe ngenehi tresna lan pangerten kanggo wong liya #fiersabesari"
emot-train-739,"Lu sebut ""Bumi Pancasila""? Ustadz lu sebut, ""PANTATCINA"". Demokrasi = thoghut. OTAK","Mbok arani ""Bumi Pancasila""? Ustadz mbok arani, ""PANTATCINA"". Demokrasi = thoghut. UTEK"
indolem-train-2428,"ac kamar berisik, staf hotel tidak ramah, makanan kurang sip","ac kamar brebeg, punggawa hotel ora grapyak, panganan kurang sip"
emot-test-186,Cinta datang tanpa di rencanakan Cinta datang begitu saja Tidak pernah ada waktu dan tempat untuk cinta sejati Semuanya terjadi tnp sengaja. Dlm satu detak jantung Dalam satu irama Tapi bisa menghasilkan Moment yang penuh arti #keseleoCinta #EfekGaBisaTidur [URL],Tresna teka tanpa direncanake Cinta teka ngono wae Ora tau ana wektu lan panggon kanggo cinta sejati Kabeh kedaden tanpa ana sengaja. Sajrone sak detak jantung sajrone sak irama Nanging isa ngasilake momen sing kena nang ati #kesleoTresna #EfekOraIsaTuru [URL]
indolem-train-2111,Shower dan pemanas kamar no 7 lantai 2 perlu diperbaiki,Pancuran lan ngge manasi kamar nomer 7 lantai 2 kudu didandani
emot-train-3103,Hey kamuuhhh!! semoga qt dijauhkan dari keputusan yang bodoh ituu Selamat menjalankan ibadah puasa juga budiirrr@olfi_opi,Hey koweeeee!! muga adhewe diadohke saka keputusan sing bodo iku Selamet njalanke ngibadah pasa uga budiirrr@olfi_opi
emot-train-718,"Karna orang(presiden kita jkw)ini memang dapat amanah buat mengerjakan ini,andai nyawa dia sendiri yg dimintak oleh IBU PERTIWI agar bangsa ini maju,sejahtera dan Adil beliu pasti berikan.salam sy buat sodara yg ada dipapua [USERNAME]","Merga wong (presiden awakedhewe jkw) iki pancen angsal amanah nggo nggarap iki, menawa nyawane piyambakipun dijaluk IBU PERTIWI supaya bangsa iki maju, sejahtera, lan adil mesthi piyampakipun paringi.salamku kanggo sedulur sing ana neng papua [USERNAME]"
emot-train-1754,"Ku sadari satu pilihan ku bersamamu di tempat ini, jalani hari dengan semangat yang baru, walau tak seindah yg ku harapkan, tak seburuk yg ku bayangkan, ku tetap berdiri jalani hari penuh warna (yg ngerti pst pada nyanyi )","Tak sadhari siji pilihanku bareng awakmu neng panggon iki, ngliwati dina nganggo semangat anyar, senajan ora saendah sing tak karepke, ra saelek sing tak bayangke, aku tetep ngadeg nglakoni dina-dina werna-werni (sing reti mesthi padha nyanyi)"
indolem-train-1398,"PDIP Dinilai Aneh bila Terima Badrodin Kapolri: INILAHCOM, Jakarta - Anggota Komisi III DPR Fraksi Golkar, Bam... http://bit.ly/1Lp7288 ","PDIP Dianggep Aneh yen Nampa Badrodin Kapolri: INILAHCOM, Jakarta - Anggota Komisi III DPR Fraksi Golkar, Bam... http://bit.ly/1Lp7289"
indolem-train-2329,"sayangnya: 1. handuknya bau 2. odolnya bekas pas saya buka, sudah terpakai 3. wifi tidak sampai ke kamar 4. alamat sepertinya ga sesuai. harusnya dangdeur indah 1 no 20 bukan dangdeur indah no 20. tks","emane: 1. andhuk mambu 2. odole bejas oas tak buka, wis dienggo 3. Wi-Fi ora tekan kamar 4. alamat koyoke ora sesuai. kudune Dandeur Indah 1 nomer 20 dudu Dangdeur Indah nomor 20. nuwun"
emot-train-46,"anjiir via vallen digituin sm nih org dan dia casually cm blg ""are u angry"" hmm emang hal kaya gitu sebiasa itu sih buat orang luar terutama asal negara2 eropa","anjiir via vallen dikonokake karo iki uwong lan dheweke sembrono mung ngomong ""apa kowe nesu"" hmm pancene babagan kaya mangokono biyasa bae kuwi sih kanggo uwong njaba mligine saka negara-negara eropa."
indolem-test-464,"Fasilitas lengkap, untuk kebersihan tempat tidur (bantal, selimut dan sprei) tolong diperhatikan. Karena lumayan kotor.","Fasilitas pepak, ning karesikan panggon turu (bantal, kemul lan sprei) tulung dibenaki. Merga rada reged."
indolem-train-3488,ga ad air panas ny.  tidak sesuai dengan promosi,ora ana banyu panase.  ora adha kaya promosine
indolem-train-2556,Tolong jangan datang (lagi) kalau hanya untuk menyakiti (lagi) dan kamu pergi (lagi).,Tulung aja teka (meneh) lak mung nggo nglarani (meneh) lan awakmu ngalih (meneh).
indolem-train-3543,"Wkt prtama kali msk lantainya basah bgt padahal checkin sore sekitar jam 4 atau set 5. Trs wkt msk toilet dan nyalain showernya untuk buang air kcl ga nyala,malah bocor kemana mana kena celana. kemudian gakdapet anduk dan selimut! Tv nya jg burem banyak semutnya. Kecewa....","Pas awitan mlebu tekele teles pol padal check in sore sekitar jam 4 utowo setengah 4. Terus pas waktu mlebu WC ambek ngakakno Showere gawe nguyo ora makan tambah bocor nag endi-endi kenek telono. Terus gak oleh anduk ambek kemul! TV-ne yo burem akeh semute, Ngecewakno..."
