id,ind_text,tgt_text
indolem-train-1915,"#BreakingNews: Aneh, Mengapa Menkumham Standar Ganda Pengesahan Pengurus PPP dan Golkar? http://tinyurl.com/lagcrks","#Barita: Asing, Boasa Menkumham Standar Ganda Mansahhon Pangurus PPP dohot Golkar? http://tinyurl.com/lagcrks"
indolem-test-14,Syahrini Pakai Batik ke Kantor Tribun Timur Makassar http://bit.ly/1LFbeRf,syahrini mamake batik tu kantor tribun timur makssar http://bit.ly/1LFbeRf
indolem-validation-328,"Sebenarnya secara keseluruhan kamar ok, bersih, rapi dan nyaman. Cuman yg bikin kecewa waktu tdr di selimutnya ada tungau nya (kutu busuk) jadi tidurnya tidak pulas karena harus garuk2 kaki","Sasittongna na secara keseluruhan kamar ok, ias, rap, dohot nyaman. Holan na mambaen kecewa di tikki modom di salimut na adong tungo(kutu busuk) gabe modom na dang puas alana ikkon garut-garut pat "
emot-test-250,Terima kasih kepada Undiknas Bali yang mempercayakan perjalanan company visit Singapore - Malaysia kepada Kusuma Holiday Tour,Mauliate tu Undiknas Bali na mamporseahon pardalanan company visit Singapore - Malaysia tu Kusuma Holiday Tour
indolem-train-1674,"ok aja la, wi-fi kaga ada","ok aja la, wi-fi dang adong"
indolem-train-834,"pelayanan ramah, saran aja mungkin lebih diperhatikan water heater nya. Selebihnya, OK","pangaladenan na lambok, saran sajo mungkin lobi diparetehon aek las na, salobinai, OK"
emot-train-1721,"[USERNAME] Min kalau tidak ada perawatan Transjakarta ini bisa seperti metro mini, saya tiap hari naik Basway ini 60% mobil nya bermasalah","[USERNAME] Min molo dang adong perawatan Transjakarta on boi songon metro mini, ahu ganup ari naik Basway on 60% motor na marmasala"
indolem-validation-398,Jgn gitu ah tom @Cent_tommy: makan sehari cuma sekali gara2 di block andela gak nafsumakan ... mungkin bskbbskbgak nafsu hidup ?,Unang songoni ah tom @Cent_tommy: mangan sadari holan sahali ala di block andela ndang lakku mangan ... ra sogot ndang lakku mangolu ? 
emot-validation-215,"Aq lebih takut ama manusia daripada ama setan. Gk pernah ada setan kemanusiaan, tapi kalo manusia kesetanan banyak bahkan seram abis","Ahu um biar do tu jolma sian tu begu. Ndang hea adong begu hajolmaon, alai molo jolma habeguon godang gariada jorbut situtu"
indolem-train-2209,perlu selimut dan tambahan papan nama di pinggir jalan supaya tidak bingung cari tempat ini,porlu gobar dohot tabbaan papan nama i pinggir dalan asa unang didiaon mangalului inganan on
indolem-validation-97,"Tweeps, ingin tahu manfaat yang bisa Anda dapatkan saat makan ubi jalar? Baca artikelnya di sini -> http://bit.ly/1xTW0lS ","Tweeps, naeng mamboto lapatan na boi di dapothon ho tinggki mangallang gadong jurur? Jaha artikelnya di son -> http://bit.ly/1xTW0lS "
indolem-test-197,Teh hijau bisa meredam rasa lapar sehingga Anda bisa melakukan keputusan rasional tentang apa yang akan Anda makan. [The Nutrition Twins],teh hijau boi mampalambok panghilalaan namale ujung na ho boi mangulahon haputusan na rasional  taringot ni aha na naeng di allang ho  [The Nutrition Twins]
indolem-test-890,Aman dan nyaman + ac kurang dingin,aman jala ohom + ac na pe hurang  ngali.
indolem-train-2097,Politisi PDIP Masih Ngotot Jerat Samad-BW : http://fajar.co.id/headline/2015/02/20/politisi-pdip-masih-ngotot-jerat-samad-bw.html ?,Politisi PDIP leng jogal Jerat Samad-BW : http://fajar.co.id/headline/2015/02/20/politisi-pdip-masih-ngotot-jerat-samad-bw.html ?
indolem-test-881,warnai seprai tidak bersih..dan lingkungan kotor.. handuk hrs diminta dulu..itupun dikasih satu..padahal ada 2 orang. dan pelayanan kurang ramah.,uarna ni seprei dang ias.. dohot lingkunganna kotor.. anduk ingkon dipangido parjolo..ipe dilean sada.. hape adong 2 halak. dohot pelayanan na hurang tama
emot-train-1239,"Kadang suka kasian sama tukang parkir, kebingungan gitu kalo markirin jet acu saking gedenya. Jadi sekarang prefer naik UFO aja deh. Lebih minimalis tempat parkirnya #KeluhanBorjuis","Sipata olo asi roha tu tungkang parkir, olo bingung songoni laho mamarkirhon jet hu alani balga na. jadi nuaeng prefer gabe naik UFO sajo ma bah. Lobi minimalis inganan ni parkir na #KeluhanniBorjuis"
indolem-test-978,"air panas gadak, 2x nginap 2 2 nya bertemu kasurnya","aek las dang adong, 2x manginap 2 2 nai pajuppa kasur na"
indolem-train-536,Nabi Dawud memilik kemampuan untuk melunakkan besi hanya dengan tangannya tanpa harus menempa dgn api kemudian di buat menjadi baju zirah,Nabi Dawud boi mambahen  gabur bosi holan pakke tangan dang pola di tempa dohot api na di bahen gabe baju zirah
emot-train-2427,"[USERNAME] [USERNAME] Nah kalo ini baru bener, semua yang salah patut disalahkan buat introprksi dan membenarkan permasalahannya, bukannya udah salah e malah lari takut disalahkan ","[USERNAME] [USERNAME] Nah molo nion baru pe toho, sude na marsala ikkon disalahon laho intropeksi jala mambonarhon permasalahnna, ndang nungga salah e lamu mabiar disalahon"
emot-train-3151,omg parah bnr2 insom blm ngantuk2 mata gw msh seger aja pikiran lg kacau sih kyk.gini dah efek pikiran lg tegang n hawa suntuk kesel dari kmrn hiiiiks,na roa ma molo angka na insom naso boi modom2  mata hu torhis dope ale pikiran hu sega hian ma  on ma alani godang pikiran alana magigi au sinattuari i
indolem-test-873,"kamar panas, AC rusak, kamar mandi bocor, ga nyaman banget, untung cm transit aja.","kamar milas,AC sego,kamar maridi bocor,inda nyaman doma,untung cuma transit sajo"
indolem-train-1016,sakit gatal gatal dapt hilang http://www.klinikwienarto.com  (0291)3332855 / HP. 08122893709 / PIN 29E22f2f,haccit gatal2 gabe mago http://www.klinikwienarto.com (0291) 3332855 / HP.08122893709 / PIN 29E22f2f
indolem-train-2612,kesan menginap airy rooms eco tj duren timur jakarta barat : 1. receptionistnya kurang ramah 2. kondisi kamar kotor dan pengap 3. kondisi AC tidak dingin 4. banyak semut dan kecoa dikamar mandi 5. kotor,kesan panginapan airy rooms eco tj duren timur jakarta barat : 1.receptionistna kurang tama 2. kamarna kotor dohot pengap 3. AC na dang ngali 4. godang somut dohot ipos di kamar mandi 5. kotor
indolem-train-854,"Jon Bon Jovi memiliki restoran bernama 'Soul Kitchen', di mana semua orang boleh makan apa saja dan hanya membayarnya jika mereka mau.","Jon Bon Jovi mampunai restoran namargoar 'Soul Kitchen', jala saluhut jolma boi mangallang manag aha jala holan mambayar molo olo nasida."
indolem-train-200,Jumlah Penumpang yang Refund Tiket di Kantor Lion Air Menyusut: Para penumpang yang terlantar akibat delay par... http://bit.ly/1vRUg9f,lontang ni Panumpang na Refund Tiket di Kantor Lion Air Marhurang: akka panumpang na terlantar alani delay par... http://bit.ly/1vRUg9f
indolem-train-311,"hotel ditengah Kota , mudah dlditemukan , dekat dengan pusat2 pertokoan dan perbelanjaan , Banyak pedagang makanan Dan minimarket , kamar bersih , AC dingin , handuk bersih , selalu tersedia peralatan Mandi Dari airy room dan snack , Kekurangan : selimut yg kurang tebal, seperti sprei kedua, kamar Mandi Yang kurang bersih, . tetapi cukup baik . .","hotelna ditonga ni Kota, mura di jumpai, jonok dohot pusat-pusat partigatigaan dohot panuhoran , bahat panggadis sipanganon dohot minimarket, kamarn ais, AC na ngali, anduk na ias, sude adong parkakas laho maridi sian airy room dohot snack, Hahurangan na: salimut na hurang hapal, songon sipre na padua hon, kamar mandina na hurang ias,. alai lumayan denggan. ."
indolem-validation-297,ok semua.cumak satu krgnya. selimutnya bau...,ok sude. holan sada hurangna. salimut bau...
emot-train-571,Cuma ada aja manusia yang nggak ngerti posisi si panitia tersebut. Dengan seenaknya minta ganti tempat hanya gegara maksimal nongkrong adalah 3 jam. 3 jam masih kurang? Ebuset wkakaka,Alai sae adong do jolma na so mangattusi posisi si panitia i. Lomo-lomona manjalo gatti tempat holan alani paling godang nongkrong ima 3 jom. na hurang dope 3 jom? ehe tahe wkakaka
emot-train-1312,Enggak pernah sama sekali membatasi dia buat chatan or main sama siapa aja terserah dia. Karna..... Semakin kita larang semakin kesempatan orang buat bohongin kita tuh gede. Jadi terserah lah yah ensenang aja menjalani hubungan iniw,Ndang hea mambtasi ibana molo naeng chatan manang holan marmean tu ise pe terserah ibana. Alana..... Molo lam ta larang lam balga kesempatan naeng margabus. Jadi teserah na penting sonang mandalaton hubungan on
indolem-train-3595,Dulu Sisil pernah salah memakai seragam sekolahnya pada hari senin karena terlambat dan disaat itu ia malah memakai baju seragam pramuka.,Najolo Sisil hea sala mamangke seragam sikkolana tingki ari senin ala tarlambat jala tingki i ibana gabe mamangke seragam pramuka.
emot-train-2789,Ketika malam minggu tak lagi menakutkan! Balet asyik bersama orang2 hebat!,Tingki malam minggu dang be mambaen mabiar! Balet seru dohot angka halak na hebat!
emot-validation-178,"sah-sah saja anda fans persija. Membela pemain klub favorit. Walau persija bapuk. Tapi jangan keliatan banget lah, apalagi soal Via Vallen & Simic ini. Mikir!!","pas do hurasa i molo adong na lomo rohana persija. Na  di bela angka pemain klub na lomo roha na agia pe nungga maruppak persija.ale unang tarida hian, soal Via Vallen & Simis on. Rimangi!!"
emot-train-3487,"Saat terjadi sesuatu jgn langsung kau tunjuk musuhmu sebagai biang keroknya. Pelajari dan dalami dulu. Jangan langsung menuduh, itu juga fitnah namanya. Jika memang dirimu tahu dan ada bukti, tampilkan ke permukaan. Jgn hanya bisa menilai dengan asumsi.","Molo adong na masa unang ittor di tudu ho alo mu. lului jo manang ise, unang ittor manudu-nudu, dang suman songoni. Molo memang na di boto ho jala adong bukti na paboa tu jolma, unang holan mandokkon sambing ."
indolem-train-3090,"Kamar baguss, rekomen lah buat nginap. Kamar mandi nya kalo bisa di beri pewangi supaya lebih nyaman","podoman ias, denggan ma molo marborngin dison. bilut paridian na on molo boi di bahen na ukkus i asa songon na tabo"
emot-train-877,"Semoga dengan tayangnya film #22menit ini menjadi perantara untuk selalu menebarkan benih-benih cinta, yang akan menumbuhkan persaudaraan diantara umat manusia. #AnsorMajuSatuBarisan [URL]","semoga dengan tayangna film #22menit on manjadi perntara anso pupu manebarkon benih-benih cinta,na akan manumbuhon persaudaraan diantara umat manusia. #AnsorMajusadabarisan [URL]"
indolem-train-1882,kamar mandi ada kecoa. bantal biru bau apek. lainnya oke.,kamar mandina adong ipos. bantal na bisu bau hian. na asing na mantap.
emot-validation-354,alergi apa coba??? Kok jd bintik-bintik gini. Kata uda karena makan ikan tuna. Apa karena cuaca yg terlalu panas kali yaa uucchhh tersiksa kena garukan,alergi aha ma da??? Boasa gabe bintik-bintik songon on. Idokkon Uda alani mangallang ikan tuna. Manang alani cuaca na pamohophu ate uuucchhh tarsiksa hona garuk
indolem-train-2796,"MediPutra ; PDIP Dinilai Aneh bila Terima Badrodin Kapolri: INILAHCOM, Jakarta - Anggot... http://bit.ly/1Lp6W0d  http://fb.me/mediputra.sh","MediPutra ; PDIP Dinilai Aneh anggo Tarimo Badrodin Kapolri: INILAHCOM, Jakarta - Anggot... http://bit.ly/1Lp6W0d http://fb.me/mediputra.sh"
indolem-train-2995,"Ngaku Tidak Kenal, Tapi Syahrini Foto Bareng Feriyani Lim http://goo.gl/fb/c7374k","mangaku inda itanda,tai syahrini foto rap Feri yani lim http://goo.gl/fb/c7374k"
indolem-train-2181,#BeritaMahasiswa - Air Mata Sang Ibu Iringi Pemakaman Mahasiswa UPI yang Tewas Diseret Mobil 30 Km Mahasiswa Unive? http://ift.tt/1LUgkcG,#BaritaMahasiswa-ilu ni omak na manaruhin tu  udean ni Mahasiswa UPI na mate di giling motor 30 Km Mahasiswa Uinive ? http://ift.tt/1LUgkcG
indolem-test-186,Cantikmu mengalahlan semua??? ? Kamulah Takdirku by Raffi Ahmad & Nagita Slavina ? https://path.com/p/1fECEN,uli ni rupa mi mambahen  kala sudek na ???? ho ma rokkap hu by Raffi Ahmad & Nagita Slavina https://path.com/p/1fECEN
indolem-train-1831,"Kalo ngomong pake fakta, Bung @kompascom: Kalau PDIP Adem Ayem, Artinya Ada Deal Penunjukan Badrodin http://kom.ps/AFqKLU  @PintarPolitik","Molo mangkatai pahe fakta, Bung @kompascom: Molo PDIP tenang menak, Mararti adong Deal Panuduion Badrodin http://kom.ps/AFqKLU @PintarPolitik"
indolem-train-3442,2 Kantor Dinas Pemerintah Provinsi Ini Kibarkan Bendera Merah Putih Koyak http://dlvr.it/8g7sWS,2 kantor Dinas Pemerintah Provinsi lao mangibarhon Bendera Merah Putih  maribak http://dlvr.it/8g7sWS
indolem-test-820,"Ini adalah 1x sy pakai airy.Kesan 1 memang beda pelayanan dengan hotel berbintang,but fine.Kaget surprise dan seneng bngt dpt box meal free pula.Kebersihan kerapihan kamar keren dexh.Apalagi kamar mandi bathup mantabbb wes.sayang Ac kurang dingin,TV mati hidup swndiri berulang2 bahkan respon receptionist buruk.Internet juelek pollll.lumayan aja wes","Nion 1x au mamake airy. Kesan 1 beda pelayanan dohot hotel marbintang,alai oke do.Tarsonggot jala sonang dapot bo meal gratis muse. Ias na jala bage ni kamarna bagak hian ma.Adong muse bathup di kamar mandi bahh.alai AC na hurang ngali, TV na torus mate mangolu sandiri jala respon receptionist jingar.Internet roa hiann.lumayan maaa"
emot-train-2722,"Iya, saya sadar saya tidak dibutuhkan. Saya sadar kemana saya harus pergi. Tapi kenapa setiap saya pergi selalu dicari? Apakah saya hanya diperlukan pada saat dibutuhkan saja?","olo, sunggul do rohaku dang di pakke au di son. Sunggul do rohaku tu dia do au lao. Ale manang tudia pe au lao ale sena dilului do?  Dilului au holan na adong do pangidoan na?"
emot-train-3101,Apa itu keposesifan gue sama sahabat gue takut diapa2in sama L/ Apa gue jealous karena gue lagi ga ada gebetan yang bisa diajak jalan/ Apa gue takut kehilangan sahabat/ Apa gue jealous karena E deket sama L,Manang na i haposesipan hu tu dongan hu mabiar ahu manang na di ahua ibana di bahen si L/ manang na ahu cemburu alani ahu dang adong dope na manjonohi na boi di orahon mardalani/ manang na ahu mabiar magoan dogan/ manang na ahu cemburu alana ni si E jonok tu si L
emot-train-1319,Cara batalin tempat sampah made in jerman yg sudah terlanjur diadakan oleh gub sebelumnnya gimana pak??? Apa kita belah jadi dua biar ahoker pada happy?? Kalian ini kok kerjanya nyinyirin gubernur anies bae..,Boha do carana manundati inganan ni sampah na di pature halak jernman i na sanga di ulahon i gub nasalpui pak??? manang na ta bola gabe dua asa sonang angka ahoker?? hamu na on huida karejona holan na manyindir gubernur anies sajo..
emot-test-107,"Lah elu yang harusnya ditanya teh, kenapa bisa berasumsi guw mah kacang tanpa kulit, maksudnya apa hayo? Ke sana juga kan maksud loooo","ho doattong na ikkon sisukkunon to, boasa songoni pikiran mu kaccang hape lakkat na do, aha do arti ni i?  tusan do tong na di dok na"
indolem-train-2780,"Masih belum bisa move on after KONSER DARI HATI AFGAN semalem, one of my fave song, so heartbreaker? https://instagram.com/p/zqcQhRiGvK/","leng napedo bisa move on dung KONSER DARI HATI AFGAN naborngini, sada lagu favorite ku, harana heartbreaker? https://instagram.com/p/zqcQhRiGvK/"
indolem-validation-247,Botul tuh >> PDIP Dinilai Aneh bila Terima Badrodin Kapolri via @inilahdotcom http://ini.la/2180858,Botul do i >> PDIP Iinilai Asing Molo Manjalo Badrodin Kapolri via @inilahdotcom http://ini.la/2180858
indolem-test-755,"kotor..seprei banyak nodanya..handuk juga,keliatam kamar jarang dibersihin..reception cuma sendiri..jadi lama kalau minta peralatan mandi..lantai kotor...","dursun....siperei bahat nodana....anduk juo,tarligin kamar jarang di paias ...resepsion sada maido...jadi leleng anggo mangido peralatan maridi...lante dursun..."
emot-train-899,"Gak heran sih sama driver gocar yg ngeluh macet. Sama kayak gue ngeluh pas lagi kerja. Terserah deh Pak, saya pura2 gak denger. Capek juga soalnya.","Dang heran tu driver gocar na holsoan macet. Sarupa dohot au na holsoan tikki lagi karejo. Lomom ma Amang, au pura-pura dang mambege. Soalna tong loja."
indolem-test-335,Pelayanan nya sangat bagus Tetapi kamar nya kurang bersih Agak sedikit bau Dan seperti wisma,Pangaladen na  dang denggan ale podoman na hurang ias saotik bau jala songon wisma
indolem-train-897,Buat apa lah susah cari kesana kesini sudah didepan mata? ? Kamulah Takdirku by Raffi Ahmad & Nagita Slavina ? https://path.com/p/1d1fcr,Bahen tu aha maol lao mangalului tusan tusi nga dijolo ni mata ? ? Ho nama rokkap hu by Raffi Ahmad & Nagita Slavina ? https ://path.com/p/1d1fcr
indolem-train-2902,"Kadang, mereka yg pergi kadang karena terlalu lelah untuk bertahan. :')","kadang,halai na kehe kadang harana na loja tu giot martahan :')"
indolem-train-2361,Nyaman & lumayan bersih. Menurut saya menu sarapan kurang bervariasi dan hot spot wifi perlu ditambah.,menak jala agak ias. manurut hu menu ni sarapan na hurang marmancam jalaa wwifi na pe porlu ditambai.
emot-validation-391,saya berusaha bertahan pada situasi dimana saya di teror dari berbagai sisi (kaum hawa lainnya yang kagum akan paras manusia yang saya ceritakan sebelumnya) di bully karna terlalu sering berduaan. di kirimi berbagai surat ancaman dari berbagai kaum hawa di setiap kelas yg brbeda.,naeng martahan do au manang boha pe  na tarjadi (angka boru2  na asing tarsonggot mamereng  rupa ni jolma na husaritahon i)  di  hacciti ala paduahon. di kirim angka surat lao mangancam angka boru2 na di kalas i na asing 
emot-train-627,"Seringkali kita luput menyadari, betapa banyaknya kita meminta cinta dri orang lain betapa bnyknya kita mminta perhatian dri orang lain, tapi betpa sedikitnya kita memberi cinta dan perhatian pda org lain #fiersabesari","jotjot doma hita luput manyadari,betapa bahatna hita mangido cinta ngen halak na lain amana bahat hita mangido perhatiang ngen halak na lain,tai betapa saotikna hita malehen cinta rap perhatian tu halak na lain #fiersabesari"
emot-train-739,"Lu sebut ""Bumi Pancasila""? Ustadz lu sebut, ""PANTATCINA"". Demokrasi = thoghut. OTAK","ho sebut""bumi pancasila""? ustadz ho sebut,""PANTAT CINA"".Demokrasi = thoghut.OTAK"
indolem-train-2428,"ac kamar berisik, staf hotel tidak ramah, makanan kurang sip","ac kamar gaor,staf hotel inda ramah,panganon hurang sip"
emot-test-186,Cinta datang tanpa di rencanakan Cinta datang begitu saja Tidak pernah ada waktu dan tempat untuk cinta sejati Semuanya terjadi tnp sengaja. Dlm satu detak jantung Dalam satu irama Tapi bisa menghasilkan Moment yang penuh arti #keseleoCinta #EfekGaBisaTidur [URL],Cinta ro tanpa di rencanahon Cinta ro songoni sajo inda unjung adong waktu rap tempat tu cinta sejati Sudena tarjadi tanpa sangajo. Dalam sada detak jantung Dalam sada irama Tai bisa manghasilkon Moment na penuh arti #keseleoCinta #EfekGaBisaTidur [URL]
indolem-train-2111,Shower dan pemanas kamar no 7 lantai 2 perlu diperbaiki,Shoret dohot pemanas biluk no 7 lante 2 porlu dipature
emot-train-3103,Hey kamuuhhh!! semoga qt dijauhkan dari keputusan yang bodoh ituu Selamat menjalankan ibadah puasa juga budiirrr@olfi_opi,Hey hoooo!! Anggiat hita dipado sian hapitison na oto i Salamat mandalanhon ibadah puasa tong budiirr@olfi_opi
emot-train-718,"Karna orang(presiden kita jkw)ini memang dapat amanah buat mengerjakan ini,andai nyawa dia sendiri yg dimintak oleh IBU PERTIWI agar bangsa ini maju,sejahtera dan Adil beliu pasti berikan.salam sy buat sodara yg ada dipapua [USERNAME]","harani halak(presiden ta jokowi) memang dapot amanah giot makkarejoon in,andai nyawa nia sandiri na dipangido oleh IBU PERTIWI anso bangsa on maju,sejahtera rap adil ia pasti lehen,salam ku tu sodara na adong di papua [USERNAME]"
emot-train-1754,"Ku sadari satu pilihan ku bersamamu di tempat ini, jalani hari dengan semangat yang baru, walau tak seindah yg ku harapkan, tak seburuk yg ku bayangkan, ku tetap berdiri jalani hari penuh warna (yg ngerti pst pada nyanyi )","hu sadari sada pilihan ku rap ko ditempat on,jalani hari dengan semangat na baru,walau inda saindah na huharopkon,inda saburuk na hu bayangkon,au totop jonjong manjalani hari penuh warna (na mangarti pasti pada marende)"
indolem-train-1398,"PDIP Dinilai Aneh bila Terima Badrodin Kapolri: INILAHCOM, Jakarta - Anggota Komisi III DPR Fraksi Golkar, Bam... http://bit.ly/1Lp7288 ","PDIP Dipunten Asing molo Manjalo Badrodin Kapolri: INILAHCOM, Jakarta-Anggota Komisi III DPR Fraksi Golkar, Bam... http://bit.ly/1Lp7288"
indolem-train-2329,"sayangnya: 1. handuknya bau 2. odolnya bekas pas saya buka, sudah terpakai 3. wifi tidak sampai ke kamar 4. alamat sepertinya ga sesuai. harusnya dangdeur indah 1 no 20 bukan dangdeur indah no 20. tks","Haholongan:1. Anduk na bau 2. Odol na bekas holan hubukka , nungga di pakai 3. wipi dang sahat tu podoman 4. Alamat na dang hian ma pas. ikhon bagak ma 1 no 20 dang indah no 20. mauliate"
emot-train-46,"anjiir via vallen digituin sm nih org dan dia casually cm blg ""are u angry"" hmm emang hal kaya gitu sebiasa itu sih buat orang luar terutama asal negara2 eropa","anjiiir jolma on mambaen songoni tu via vallen jala ibana casually holang mandok ""are you angry"" hmm memang hal songon i sabiasa i molo tu halak luar tarutama asal negara-negara eropa"
indolem-test-464,"Fasilitas lengkap, untuk kebersihan tempat tidur (bantal, selimut dan sprei) tolong diperhatikan. Karena lumayan kotor.","fasilitas lengkap,giot kaiasan tempat modom (battal,ulos rap siperei)tolong dipareso.harana lumayan dursun."
indolem-train-3488,ga ad air panas ny.  tidak sesuai dengan promosi,"ndang adong aek las na, ndang dos tu promosi"
indolem-train-2556,Tolong jangan datang (lagi) kalau hanya untuk menyakiti (lagi) dan kamu pergi (lagi).,Tolong unang ro be (muse) molo holan naeng mangacciti (muse) dung i lao ho (muse).
indolem-train-3543,"Wkt prtama kali msk lantainya basah bgt padahal checkin sore sekitar jam 4 atau set 5. Trs wkt msk toilet dan nyalain showernya untuk buang air kcl ga nyala,malah bocor kemana mana kena celana. kemudian gakdapet anduk dan selimut! Tv nya jg burem banyak semutnya. Kecewa....","Tikki parjolo masuk lantena maraek hian hape checkin sore jam 4an manang set 5. Dung i masuk toilet jala pagalakhon showerna laho buang air kecil ndang mangolu, gari bossor tudia dia hona salaoar hu. dung i ndang dapong anduk dohot gobar1 Tvna pe samak godang somutna. Jut roha...."
indolem-train-1752,1. Air keran kamar mandi MATI. 2. Parkiran motor SEMRAWUT 3. Kebersihan luar dan dalam gedung sangat KOTOR. 4. AC kamar lama sekali dinginnya. 5. Pelayanan resepsionis KURANG peduli. 6. Foto di iklan tidak sesuai dengan kenyataan (Dari semua aspek).,1.aek keran kamar maridi mate 2.parkiran kareta marappar 3.kaiasan luar rap bagasan gedung sattak dursun 4 AC kamar leleng doma ngalina 5.pelayanan resepsionis hurang peduli 6.foto di iklan inda sasuai rap kenyataan (ngen sude aspek).
emot-train-795,"Wozniacki out! Daria Kasatkina ini lhoo..mainnya gendeng, super kencang & nampar2. Hebattt. Goodluck!  #RolandGarros18 [URL]","Wozniacki out! on ma Daria Kasatkina..mainna gila, kacang hian & marpastap pastap. jagooo. Goodluck!  #RolandGarros18 [URL]"
